galaxy,source,preferred_profile,radius_type,rin_arcmin,rout_arcmin,rm_arcmin,R_inner_pc,R_outer_pc,R_pc,Sigma_source_arcmin2,Sigma_source_err_arcmin2,Sigma_background_arcmin2,Sigma_background_err_arcmin2,Sigma,Sigma_err,Sigma_pc2,Sigma_err_pc2,Sigma_significance,outward_rise_significance,light_raw,light_raw_err,light_frac,light_frac_err_approx,ellipticity,q_axis_ratio,area_arcmin2,area_pc2,bin_review_required,review_flags,profile_review_required,profile_review_status,Sigma_units,R_units,area_model,pc_per_arcmin_assumed,note
Segue1,Niederste-Ostholt_et_al_2009_Fig7_digitized,CMD_mask_number_counts,projected_circular_radius,30.0,31.5,30.750000000000004,200.71286397936,210.74850717832803,205.73068557884403,0.010351541014107,0.0059764649910221,0.0,0.0,0.010351541014107,0.0059764649910221,0.00023125817857211367,0.00013351697165091175,1.7320508075688856,-0.06121811589659472,2.9999999999999964,1.732050807568867,0.020134228187919517,0.011624502064220629,0.0,1.0,289.8119222936584,12972.514176680244,True,LOW_SIGNAL_TO_NOISE,True,REVIEW_REQUIRED,stars_per_arcmin2,pc,elliptical_annulus_pi_q_delta_a2,6.690428799312,Production projected-density profile for Segue1. A fitted background of 0 +/- 0 in the source Sigma units was subtracted before normalization. Sigma_err combines the source statistical uncertainty and fitted-background uncertainty in quadrature.
Segue1,Niederste-Ostholt_et_al_2009_Fig7_digitized,CMD_mask_number_counts,projected_circular_radius,31.5,33.0,32.25,210.74850717832803,220.78415037729602,215.76632877781202,0.009870073990195,0.0056984898751606,0.0,0.0,0.009870073990195,0.0056984898751606,0.00022050198421992128,0.000127306879946218,1.7320508075688794,-0.058304660429186396,2.9999999999999822,1.732050807568865,0.02013422818791942,0.011624502064220615,0.0,1.0,303.9490892348125,13605.319746274405,True,LOW_SIGNAL_TO_NOISE,True,REVIEW_REQUIRED,stars_per_arcmin2,pc,elliptical_annulus_pi_q_delta_a2,6.690428799312,Production projected-density profile for Segue1. A fitted background of 0 +/- 0 in the source Sigma units was subtracted before normalization. Sigma_err combines the source statistical uncertainty and fitted-background uncertainty in quadrature.
Segue1,Niederste-Ostholt_et_al_2009_Fig7_digitized,CMD_mask_number_counts,projected_circular_radius,33.0,34.50000000000001,33.75,220.78415037729602,230.81979357626406,225.80197197678,0.0062876026900501,0.0044460064995412,0.0,0.0,0.0062876026900501,0.0044460064995412,0.00014046793068824508,9.932582632889995e-05,1.4142135623730963,-0.4956580119716494,1.9999999999999818,1.414213562373081,0.013422818791946237,0.009491366190423399,0.0,1.0,318.086256175968,14238.125315868627,True,LOW_SIGNAL_TO_NOISE,True,REVIEW_REQUIRED,stars_per_arcmin2,pc,elliptical_annulus_pi_q_delta_a2,6.690428799312,Production projected-density profile for Segue1. A fitted background of 0 +/- 0 in the source Sigma units was subtracted before normalization. Sigma_err combines the source statistical uncertainty and fitted-background uncertainty in quadrature.
Segue1,Niederste-Ostholt_et_al_2009_Fig7_digitized,CMD_mask_number_counts,projected_circular_radius,34.50000000000001,36.00000000000001,35.25,230.81979357626406,240.85543677523205,235.83761517574803,0.0060200451287714,0.0042568147336033,0.0,0.0,0.0060200451287714,0.0042568147336033,0.0001344905719355544,9.50991954212877e-05,1.414213562373095,-0.043467990818426644,1.9999999999999816,1.414213562373082,0.013422818791946236,0.009491366190423406,0.0,1.0,332.2234231171206,14870.930885462718,True,LOW_SIGNAL_TO_NOISE,True,REVIEW_REQUIRED,stars_per_arcmin2,pc,elliptical_annulus_pi_q_delta_a2,6.690428799312,Production projected-density profile for Segue1. A fitted background of 0 +/- 0 in the source Sigma units was subtracted before normalization. Sigma_err combines the source statistical uncertainty and fitted-background uncertainty in quadrature.
Segue1,Niederste-Ostholt_et_al_2009_Fig7_digitized,CMD_mask_number_counts,projected_circular_radius,36.00000000000001,37.5,36.75,240.85543677523205,250.8910799742,245.87325837471602,0.0057743290010665,0.0040830671934562,0.0,0.0,0.0057743290010665,0.0040830671934562,0.00012900116083614527,9.121759560817333e-05,1.4142135623731176,-0.04165762736366205,1.9999999999999927,1.4142135623730672,0.01342281879194631,0.009491366190423305,0.0,1.0,346.36059005827326,15503.736455056815,True,LOW_SIGNAL_TO_NOISE,True,REVIEW_REQUIRED,stars_per_arcmin2,pc,elliptical_annulus_pi_q_delta_a2,6.690428799312,Production projected-density profile for Segue1. A fitted background of 0 +/- 0 in the source Sigma units was subtracted before normalization. Sigma_err combines the source statistical uncertainty and fitted-background uncertainty in quadrature.
Segue1,Niederste-Ostholt_et_al_2009_Fig7_digitized,CMD_mask_number_counts,projected_circular_radius,37.5,39.0,38.25000000000001,250.8910799742,260.926723173168,255.90890157368406,0.0083218270897723,0.0048046091104295,0.0,0.0,0.0083218270897723,0.0048046091104295,0.0001859134376756209,0.00010733717328798717,1.7320508075688978,0.40403048001199326,2.999999999999998,1.7320508075688557,0.020134228187919524,0.011624502064220553,0.0,1.0,360.49775699942876,16136.542024651037,True,LOW_SIGNAL_TO_NOISE;OUTWARD_RISE,True,REVIEW_REQUIRED,stars_per_arcmin2,pc,elliptical_annulus_pi_q_delta_a2,6.690428799312,Production projected-density profile for Segue1. A fitted background of 0 +/- 0 in the source Sigma units was subtracted before normalization. Sigma_err combines the source statistical uncertainty and fitted-background uncertainty in quadrature.
Segue1,Niederste-Ostholt_et_al_2009_Fig7_digitized,CMD_mask_number_counts,projected_circular_radius,39.0,40.5,39.75000000000001,260.926723173168,270.962366372136,265.9445447726521,0.0053385305858916,0.0037749111788557,0.0,0.0,0.0053385305858916,0.0037749111788557,0.00011926522416926482,8.433324876981991e-05,1.4142135623731111,-0.48825068347537576,1.9999999999999747,1.414213562373061,0.01342281879194619,0.009491366190423263,0.0,1.0,374.63492394058284,16769.347594245195,True,LOW_SIGNAL_TO_NOISE,True,REVIEW_REQUIRED,stars_per_arcmin2,pc,elliptical_annulus_pi_q_delta_a2,6.690428799312,Production projected-density profile for Segue1. A fitted background of 0 +/- 0 in the source Sigma units was subtracted before normalization. Sigma_err combines the source statistical uncertainty and fitted-background uncertainty in quadrature.
Segue1,Niederste-Ostholt_et_al_2009_Fig7_digitized,CMD_mask_number_counts,projected_circular_radius,40.5,42.00000000000001,41.25,270.962366372136,280.9980095711041,275.98018797162,0.0077166033014251,0.0044551829933073,0.0,0.0,0.0077166033014251,0.0044551829933073,0.00017239246039011844,9.953083341249597e-05,1.7320508075688912,0.4072459676477661,2.9999999999999662,1.7320508075688439,0.020134228187919313,0.011624502064220473,0.0,1.0,388.772090881739,17402.153163839448,True,LOW_SIGNAL_TO_NOISE;OUTWARD_RISE,True,REVIEW_REQUIRED,stars_per_arcmin2,pc,elliptical_annulus_pi_q_delta_a2,6.690428799312,Production projected-density profile for Segue1. A fitted background of 0 +/- 0 in the source Sigma units was subtracted before normalization. Sigma_err combines the source statistical uncertainty and fitted-background uncertainty in quadrature.
Segue1,Niederste-Ostholt_et_al_2009_Fig7_digitized,CMD_mask_number_counts,projected_circular_radius,42.00000000000001,43.50000000000001,42.75,280.9980095711041,291.0336527700721,286.015831170588,0.0074458452908489,0.0042988607830159,0.0,0.0,0.0074458452908489,0.0042988607830159,0.0001663436021308187,9.603852346819975e-05,1.7320508075688852,-0.04373391593774587,2.9999999999999982,1.7320508075688683,0.020134228187919528,0.011624502064220638,0.0,1.0,402.909257822891,18034.958733433512,True,LOW_SIGNAL_TO_NOISE,True,REVIEW_REQUIRED,stars_per_arcmin2,pc,elliptical_annulus_pi_q_delta_a2,6.690428799312,Production projected-density profile for Segue1. A fitted background of 0 +/- 0 in the source Sigma units was subtracted before normalization. Sigma_err combines the source statistical uncertainty and fitted-background uncertainty in quadrature.
Segue1,Niederste-Ostholt_et_al_2009_Fig7_digitized,CMD_mask_number_counts,projected_circular_radius,43.50000000000001,45.0,44.25,291.0336527700721,301.06929596904,296.051474369556,0.0047956291703772,0.0033910219064297,0.0,0.0,0.0047956291703772,0.0033910219064297,0.00010713655730459382,7.575698618305865e-05,1.4142135623731098,-0.4840286049967754,1.9999999999999645,1.4142135623730552,0.013422818791946121,0.009491366190423225,0.0,1.0,417.0464247640429,18667.764303027576,True,LOW_SIGNAL_TO_NOISE,True,REVIEW_REQUIRED,stars_per_arcmin2,pc,elliptical_annulus_pi_q_delta_a2,6.690428799312,Production projected-density profile for Segue1. A fitted background of 0 +/- 0 in the source Sigma units was subtracted before normalization. Sigma_err combines the source statistical uncertainty and fitted-background uncertainty in quadrature.
