bin_id,R_inner_pc,R_outer_pc,R_pc,Sigma,Sigma_err,light_raw,light_frac,q_axis_ratio,ellipticity,area_pc2,source_surface_brightness_csv,galaxy,source,preferred_profile,radius_type,pc_per_arcmin_assumed,note,count,count_err
19,197.29577816818295,208.32218089120727,202.91784714193972,0.0002344638694598,0.0001353677781478,2.9999999999995564,0.020134228187919413,1.0,0.0,12795.14838218569,Data/Galaxy_Profiles/Segue1/Segue1_NO09_digitized_profile.csv,Segue1,Niederste-Ostholt2009_Fig7_digitized,NO09_digitized_full,projected_circular_radius,6.690428799311595,Full NO09 digitized tracer profile standardized for decoupled Karl light constraints; bin edges made contiguous from neighboring R_pc midpoints.,3.0,1.7320508075688772
20,208.32218089120727,218.84233048274461,213.7265146404748,0.0002226064637014,0.0001285219017413,2.999999999998926,0.020134228187915184,1.0,0.0,13476.697621966036,Data/Galaxy_Profiles/Segue1/Segue1_NO09_digitized_profile.csv,Segue1,Niederste-Ostholt2009_Fig7_digitized,NO09_digitized_full,projected_circular_radius,6.690428799311596,Full NO09 digitized tracer profile standardized for decoupled Karl light constraints; bin edges made contiguous from neighboring R_pc midpoints.,3.0,1.7320508075688772
21,218.84233048274461,228.109883083743,223.9581463250144,0.0002124365842638,0.0001226503191104,2.999999999998725,0.020134228187913834,1.0,0.0,14121.861403464189,Data/Galaxy_Profiles/Segue1/Segue1_NO09_digitized_profile.csv,Segue1,Niederste-Ostholt2009_Fig7_digitized,NO09_digitized_full,projected_circular_radius,6.690428799311596,Full NO09 digitized tracer profile standardized for decoupled Karl light constraints; bin edges made contiguous from neighboring R_pc midpoints.,3.0,1.7320508075688772
22,228.109883083743,238.46728517672304,232.2616198424716,0.000136561244042,9.656338170939264e-05,1.9999999999995148,0.013422818791945004,1.0,0.0,14645.443617842308,Data/Galaxy_Profiles/Segue1/Segue1_NO09_digitized_profile.csv,Segue1,Niederste-Ostholt2009_Fig7_digitized,NO09_digitized_full,projected_circular_radius,6.690428799311597,Full NO09 digitized tracer profile standardized for decoupled Karl light constraints; bin edges made contiguous from neighboring R_pc midpoints.,2.0,1.4142135623730951
23,238.46728517672304,249.88064065722045,244.6729505109745,0.0001296340101456,9.166508764639476e-05,1.99999999999923,0.013422818791943092,1.0,0.0,15428.050075384584,Data/Galaxy_Profiles/Segue1/Segue1_NO09_digitized_profile.csv,Segue1,Niederste-Ostholt2009_Fig7_digitized,NO09_digitized_full,projected_circular_radius,6.690428799311596,Full NO09 digitized tracer profile standardized for decoupled Karl light constraints; bin edges made contiguous from neighboring R_pc midpoints.,2.0,1.4142135623730951
24,249.88064065722045,259.14209379554916,255.08833080346645,0.0001243409906247,8.792235765018253e-05,1.9999999999999039,0.013422818791947615,1.0,0.0,16084.800273439429,Data/Galaxy_Profiles/Segue1/Segue1_NO09_digitized_profile.csv,Segue1,Niederste-Ostholt2009_Fig7_digitized,NO09_digitized_full,projected_circular_radius,6.690428799311597,Full NO09 digitized tracer profile standardized for decoupled Karl light constraints; bin edges made contiguous from neighboring R_pc midpoints.,2.0,1.4142135623730951
25,259.14209379554916,268.09165312085975,263.1958567876319,0.0001807661572034,0.0001043653895217,2.9999999999998663,0.02013422818792149,1.0,0.0,16596.026858192457,Data/Galaxy_Profiles/Segue1/Segue1_NO09_digitized_profile.csv,Segue1,Niederste-Ostholt2009_Fig7_digitized,NO09_digitized_full,projected_circular_radius,6.690428799311596,Full NO09 digitized tracer profile standardized for decoupled Karl light constraints; bin edges made contiguous from neighboring R_pc midpoints.,3.0,1.7320508075688772
26,268.09165312085975,278.06892247912964,272.98744945408754,0.0001161882563185,8.215750393705355e-05,1.9999999999999643,0.01342281879194802,1.0,0.0,17213.443624779793,Data/Galaxy_Profiles/Segue1/Segue1_NO09_digitized_profile.csv,Segue1,Niederste-Ostholt2009_Fig7_digitized,NO09_digitized_full,projected_circular_radius,6.690428799311595,Full NO09 digitized tracer profile standardized for decoupled Karl light constraints; bin edges made contiguous from neighboring R_pc midpoints.,2.0,1.4142135623730951
27,278.06892247912964,286.89758901033855,283.15039550417174,0.0001680269721631,9.701041760950032e-05,2.999999999999481,0.020134228187918907,1.0,0.0,17854.276378243896,Data/Galaxy_Profiles/Segue1/Segue1_NO09_digitized_profile.csv,Segue1,Niederste-Ostholt2009_Fig7_digitized,NO09_digitized_full,projected_circular_radius,6.690428799311597,Full NO09 digitized tracer profile standardized for decoupled Karl light constraints; bin edges made contiguous from neighboring R_pc midpoints.,3.0,1.7320508075688772
28,286.89758901033855,296.06108924031116,290.64478251650536,0.0001636943323441,9.450896684372843e-05,2.9999999999985323,0.02013422818791254,1.0,0.0,18326.840991001853,Data/Galaxy_Profiles/Segue1/Segue1_NO09_digitized_profile.csv,Segue1,Niederste-Ostholt2009_Fig7_digitized,NO09_digitized_full,projected_circular_radius,6.690428799311597,Full NO09 digitized tracer profile standardized for decoupled Karl light constraints; bin edges made contiguous from neighboring R_pc midpoints.,3.0,1.7320508075688772
