schema_version,row_type,galaxy,distance_pc,axis_ratio_q,seeing_arcsec,nrdat,nvdat,nrlib,nvlib,nvel,irrat,ivrat,radial_rmin_arcsec,radial_rmax_arcsec,a,b,source_data_csv,source_surface_brightness_csv,ir,iv,r_inner_arcsec,r_outer_arcsec,r_inner_pc,r_outer_pc,vcoord_inner,vcoord_outer,light_raw,light_seen,source_ir,source_iv,target_ir,target_iv,sumb,sumbn,aperture_id,aperture_name,ir_start,ir_end,iv_start,iv_end,aperture_light,star_count,aperture_mean_velocity_kms,aperture_sigma_kms,aperture_sigma_lo_kms,aperture_sigma_hi_kms,aperture_sigma_err_kms,losvd_center_kms,losvd_shape,losvd_vmin_kms,losvd_vmax_kms,losvd_sigma_extent,mkherm_nsim,mkherm_econt_frac,mkherm_rng,velocity_bin,velocity_low_kms,velocity_center_kms,velocity_high_kms,losvd_target,losvd_sigma,losvd_supported
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,2,1,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,2,2,4.9998808360194862e-22,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,2,3,8.4344710675834035e-19,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,2,4,1.2497857151953078e-20,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,2,5,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,3,1,1.1502023979792753e-21,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,3,2,5.0849560607001814e-05,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,3,3,0.99383040348778806,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,3,4,0.0061187467118003665,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,3,5,2.7130571489302206e-24,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,4,1,9.6099618484281717e-37,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,4,2,1.2243826931055317e-15,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,4,3,2.3903046940607654e-10,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,4,4,7.8001178125814553e-13,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,4,5,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,5,1,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,5,2,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,5,3,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,5,4,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,5,5,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,6,1,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,6,2,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,6,3,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,6,4,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,6,5,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,7,1,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,7,2,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,7,3,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,7,4,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,7,5,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,8,1,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,8,2,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,8,3,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,8,4,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,8,5,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,9,1,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,9,2,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,9,3,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,9,4,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,9,5,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,10,1,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,10,2,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,10,3,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,10,4,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,10,5,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,11,1,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,11,2,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,11,3,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,11,4,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,11,5,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,12,1,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,12,2,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,12,3,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,12,4,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Segue1,23000,1,1.5,80,20,20,5,13,4,4,1,11386.65,0.086755333328247072,8.4067698751951679e-05,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Segue1/Segue1_surface_brightness.csv,,,,,,,,,,,3,3,12,5,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
