galaxy,source,surface_brightness_source,aperture_id,bin_id,vel_bin_id,R_inner_pc,R_outer_pc,R_mid_pc,v_left_kms,v_right_kms,v_mid_kms,N_vlos,light_frac,light_frac_err_approx,counts_eff,p_losvd,p_losvd_err_dirichlet,sumad,sadfer,sadfer_kinematic,sadfer_light,sadfer_with_light,sadfer_model,alpha_dirichlet,sigma_floor,v_sys_kms,velocity_error_smearing,velocity_units,sumad_units,sadfer_units,source_star_csv,source_kinematic_bins_csv,source_surface_brightness_csv,valid,note
Draco,Walker_et_al_2023_velocity_sample,Odenkirchen_et_al_2001_Table_3,6,6,15,96.91700521985904,105.93793327927874,101.42746924956889,17.274999004032217,21.181189751338678,19.228094377685448,20,0.02400813398365587,0.0,1.3268614312056393e-05,6.634307156028196e-07,0.02262539550458238,1.5927733509065186e-08,0.0005431935267072189,0.0005431935267072189,0.0,0.0005431935267072189,dirichlet_jeffreys_velocity_only,0.5,1e-08,-291.68214888089926,gaussian_cdf_per_velocity_bin_then_renormalized,km_per_s,fraction_of_total_projected_light,fraction_of_total_projected_light,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_walker2023.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_walker2023_kinematic_bins_20.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,1,LOSVD aperture product. sumad is light_frac * p_losvd. sadfer is the finite-count uncertainty on sumad from the velocity sample only. sadfer_with_light also includes the approximate light_frac uncertainty.
Draco,Walker_et_al_2023_velocity_sample,Odenkirchen_et_al_2001_Table_3,6,6,16,96.91700521985904,105.93793327927874,101.42746924956889,21.181189751338678,25.087380498645132,23.134285124991905,20,0.02400813398365587,0.0,5.290042848216103e-10,2.6450214241080517e-11,0.02262510031807599,6.350202873962636e-13,0.0005431864398300234,0.0005431864398300234,0.0,0.0005431864398300234,dirichlet_jeffreys_velocity_only,0.5,1e-08,-291.68214888089926,gaussian_cdf_per_velocity_bin_then_renormalized,km_per_s,fraction_of_total_projected_light,fraction_of_total_projected_light,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_walker2023.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_walker2023_kinematic_bins_20.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,1,LOSVD aperture product. sumad is light_frac * p_losvd. sadfer is the finite-count uncertainty on sumad from the velocity sample only. sadfer_with_light also includes the approximate light_frac uncertainty.
Draco,Walker_et_al_2023_velocity_sample,Odenkirchen_et_al_2001_Table_3,6,6,17,96.91700521985904,105.93793327927874,101.42746924956889,25.087380498645132,28.9935712459516,27.040475872298366,20,0.02400813398365587,0.0,6.661338147750939e-16,3.3306690738754695e-17,0.022625100306306708,7.996314938082128e-19,0.0005431864395474649,0.0005431864395474649,0.0,0.0005431864395474649,dirichlet_jeffreys_velocity_only,0.5,1e-08,-291.68214888089926,gaussian_cdf_per_velocity_bin_then_renormalized,km_per_s,fraction_of_total_projected_light,fraction_of_total_projected_light,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_walker2023.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_walker2023_kinematic_bins_20.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,1,LOSVD aperture product. sumad is light_frac * p_losvd. sadfer is the finite-count uncertainty on sumad from the velocity sample only. sadfer_with_light also includes the approximate light_frac uncertainty.
Draco,Walker_et_al_2023_velocity_sample,Odenkirchen_et_al_2001_Table_3,6,6,18,96.91700521985904,105.93793327927874,101.42746924956889,28.9935712459516,32.89976199325805,30.946666619604827,20,0.02400813398365587,0.0,0.0,0.0,0.022625100306306694,0.0,0.0005431864395474646,0.0005431864395474646,0.0,0.0005431864395474646,dirichlet_jeffreys_velocity_only,0.5,1e-08,-291.68214888089926,gaussian_cdf_per_velocity_bin_then_renormalized,km_per_s,fraction_of_total_projected_light,fraction_of_total_projected_light,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_walker2023.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_walker2023_kinematic_bins_20.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,1,LOSVD aperture product. sumad is light_frac * p_losvd. sadfer is the finite-count uncertainty on sumad from the velocity sample only. sadfer_with_light also includes the approximate light_frac uncertainty.
Draco,Walker_et_al_2023_velocity_sample,Odenkirchen_et_al_2001_Table_3,6,6,19,96.91700521985904,105.93793327927874,101.42746924956889,32.89976199325805,36.80595274056452,34.85285736691129,20,0.02400813398365587,0.0,0.0,0.0,0.022625100306306694,0.0,0.0005431864395474646,0.0005431864395474646,0.0,0.0005431864395474646,dirichlet_jeffreys_velocity_only,0.5,1e-08,-291.68214888089926,gaussian_cdf_per_velocity_bin_then_renormalized,km_per_s,fraction_of_total_projected_light,fraction_of_total_projected_light,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_walker2023.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_walker2023_kinematic_bins_20.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,1,LOSVD aperture product. sumad is light_frac * p_losvd. sadfer is the finite-count uncertainty on sumad from the velocity sample only. sadfer_with_light also includes the approximate light_frac uncertainty.
Draco,Walker_et_al_2023_velocity_sample,Odenkirchen_et_al_2001_Table_3,6,6,20,96.91700521985904,105.93793327927874,101.42746924956889,36.80595274056452,40.712143487870975,38.75904811421775,20,0.02400813398365587,0.0,0.0,0.0,0.022625100306306694,0.0,0.0005431864395474646,0.0005431864395474646,0.0,0.0005431864395474646,dirichlet_jeffreys_velocity_only,0.5,1e-08,-291.68214888089926,gaussian_cdf_per_velocity_bin_then_renormalized,km_per_s,fraction_of_total_projected_light,fraction_of_total_projected_light,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_walker2023.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_walker2023_kinematic_bins_20.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,1,LOSVD aperture product. sumad is light_frac * p_losvd. sadfer is the finite-count uncertainty on sumad from the velocity sample only. sadfer_with_light also includes the approximate light_frac uncertainty.
Draco,Walker_et_al_2023_velocity_sample,Odenkirchen_et_al_2001_Table_3,7,7,0,105.93793327927874,117.74716855699859,111.84255091813867,-41.317862205564666,-37.411671458258205,-39.36476683191144,20,0.029379385459740823,0.0,5.107247957880645e-12,2.5536239789403225e-13,0.022625100306420322,7.502390319652481e-15,0.0006647115429676228,0.0006647115429676228,0.0,0.0006647115429676228,dirichlet_jeffreys_velocity_only,0.5,1e-08,-291.68214888089926,gaussian_cdf_per_velocity_bin_then_renormalized,km_per_s,fraction_of_total_projected_light,fraction_of_total_projected_light,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_walker2023.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_walker2023_kinematic_bins_20.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,1,LOSVD aperture product. sumad is light_frac * p_losvd. sadfer is the finite-count uncertainty on sumad from the velocity sample only. sadfer_with_light also includes the approximate light_frac uncertainty.
Draco,Walker_et_al_2023_velocity_sample,Odenkirchen_et_al_2001_Table_3,7,7,1,105.93793327927874,117.74716855699859,111.84255091813867,-37.411671458258205,-33.505480710951744,-35.45857608460497,20,0.029379385459740823,0.0,1.8641100696381585e-07,9.320550348190793e-09,0.022625104453581225,2.7383204137641883e-10,0.0006647116648086616,0.0006647116648086616,0.0,0.0006647116648086616,dirichlet_jeffreys_velocity_only,0.5,1e-08,-291.68214888089926,gaussian_cdf_per_velocity_bin_then_renormalized,km_per_s,fraction_of_total_projected_light,fraction_of_total_projected_light,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_walker2023.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_walker2023_kinematic_bins_20.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,1,LOSVD aperture product. sumad is light_frac * p_losvd. sadfer is the finite-count uncertainty on sumad from the velocity sample only. sadfer_with_light also includes the approximate light_frac uncertainty.
Draco,Walker_et_al_2023_velocity_sample,Odenkirchen_et_al_2001_Table_3,7,7,2,105.93793327927874,117.74716855699859,111.84255091813867,-33.505480710951744,-29.59928996364529,-31.552385337298517,20,0.029379385459740823,0.0,0.0005135289818508637,2.5676449092543185e-05,0.022636522224982688,7.543582951272387e-07,0.0006650471119157564,0.0006650471119157564,0.0,0.0006650471119157564,dirichlet_jeffreys_velocity_only,0.5,1e-08,-291.68214888089926,gaussian_cdf_per_velocity_bin_then_renormalized,km_per_s,fraction_of_total_projected_light,fraction_of_total_projected_light,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_walker2023.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_walker2023_kinematic_bins_20.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,1,LOSVD aperture product. sumad is light_frac * p_losvd. sadfer is the finite-count uncertainty on sumad from the velocity sample only. sadfer_with_light also includes the approximate light_frac uncertainty.
Draco,Walker_et_al_2023_velocity_sample,Odenkirchen_et_al_2001_Table_3,7,7,3,105.93793327927874,117.74716855699859,111.84255091813867,-29.59928996364529,-25.69309921633883,-27.64619458999206,20,0.029379385459740823,0.0,0.1784620617253314,0.00892310308626657,0.02627681273861686,0.0002621552850684285,0.0007719966101012526,0.0007719966101012526,0.0,0.0007719966101012526,dirichlet_jeffreys_velocity_only,0.5,1e-08,-291.68214888089926,gaussian_cdf_per_velocity_bin_then_renormalized,km_per_s,fraction_of_total_projected_light,fraction_of_total_projected_light,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_walker2023.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_walker2023_kinematic_bins_20.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,1,LOSVD aperture product. sumad is light_frac * p_losvd. sadfer is the finite-count uncertainty on sumad from the velocity sample only. sadfer_with_light also includes the approximate light_frac uncertainty.
Draco,Walker_et_al_2023_velocity_sample,Odenkirchen_et_al_2001_Table_3,7,7,4,105.93793327927874,117.74716855699859,111.84255091813867,-25.69309921633883,-21.78690846903237,-23.7400038426856,20,0.029379385459740823,0.0,1.5218615043511772,0.07609307521755886,0.04432782109786443,0.0022355677876337134,0.0013023241426245906,0.0013023241426245906,0.0,0.0013023241426245906,dirichlet_jeffreys_velocity_only,0.5,1e-08,-291.68214888089926,gaussian_cdf_per_velocity_bin_then_renormalized,km_per_s,fraction_of_total_projected_light,fraction_of_total_projected_light,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_walker2023.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_walker2023_kinematic_bins_20.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,1,LOSVD aperture product. sumad is light_frac * p_losvd. sadfer is the finite-count uncertainty on sumad from the velocity sample only. sadfer_with_light also includes the approximate light_frac uncertainty.
Draco,Walker_et_al_2023_velocity_sample,Odenkirchen_et_al_2001_Table_3,7,7,5,105.93793327927874,117.74716855699859,111.84255091813867,-21.78690846903237,-17.88071772172591,-19.833813095379142,20,0.029379385459740823,0.0,1.2187797300406737,0.060938986502033686,0.041087488642925545,0.0017903499739691908,0.0012071251664132329,0.0012071251664132329,0.0,0.0012071251664132329,dirichlet_jeffreys_velocity_only,0.5,1e-08,-291.68214888089926,gaussian_cdf_per_velocity_bin_then_renormalized,km_per_s,fraction_of_total_projected_light,fraction_of_total_projected_light,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_walker2023.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_walker2023_kinematic_bins_20.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,1,LOSVD aperture product. sumad is light_frac * p_losvd. sadfer is the finite-count uncertainty on sumad from the velocity sample only. sadfer_with_light also includes the approximate light_frac uncertainty.
Draco,Walker_et_al_2023_velocity_sample,Odenkirchen_et_al_2001_Table_3,7,7,6,105.93793327927874,117.74716855699859,111.84255091813867,-17.88071772172591,-13.974526974419454,-15.927622348072683,20,0.029379385459740823,0.0,0.08028403245451626,0.004014201622725813,0.02434130886517318,0.00011793477678717877,0.0007151326957445293,0.0007151326957445293,0.0,0.0007151326957445293,dirichlet_jeffreys_velocity_only,0.5,1e-08,-291.68214888089926,gaussian_cdf_per_velocity_bin_then_renormalized,km_per_s,fraction_of_total_projected_light,fraction_of_total_projected_light,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_walker2023.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_walker2023_kinematic_bins_20.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,1,LOSVD aperture product. sumad is light_frac * p_losvd. sadfer is the finite-count uncertainty on sumad from the velocity sample only. sadfer_with_light also includes the approximate light_frac uncertainty.
Draco,Walker_et_al_2023_velocity_sample,Odenkirchen_et_al_2001_Table_3,7,7,7,105.93793327927874,117.74716855699859,111.84255091813867,-13.974526974419454,-10.068336227112994,-12.021431600766224,20,0.029379385459740823,0.0,0.013313365171516378,0.0006656682585758189,0.02291925045401075,1.9556924357013408e-05,0.0006733534935367217,0.0006733534935367217,0.0,0.0006733534935367217,dirichlet_jeffreys_velocity_only,0.5,1e-08,-291.68214888089926,gaussian_cdf_per_velocity_bin_then_renormalized,km_per_s,fraction_of_total_projected_light,fraction_of_total_projected_light,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_walker2023.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_walker2023_kinematic_bins_20.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,1,LOSVD aperture product. sumad is light_frac * p_losvd. sadfer is the finite-count uncertainty on sumad from the velocity sample only. sadfer_with_light also includes the approximate light_frac uncertainty.
Draco,Walker_et_al_2023_velocity_sample,Odenkirchen_et_al_2001_Table_3,7,7,8,105.93793327927874,117.74716855699859,111.84255091813867,-10.068336227112994,-6.162145479806533,-8.115240853459763,20,0.029379385459740823,0.0,0.28722439974338587,0.014361219987169294,0.02825307800255703,0.00042192381767518087,0.0008300580690612472,0.0008300580690612472,0.0,0.0008300580690612472,dirichlet_jeffreys_velocity_only,0.5,1e-08,-291.68214888089926,gaussian_cdf_per_velocity_bin_then_renormalized,km_per_s,fraction_of_total_projected_light,fraction_of_total_projected_light,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_walker2023.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_walker2023_kinematic_bins_20.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,1,LOSVD aperture product. sumad is light_frac * p_losvd. sadfer is the finite-count uncertainty on sumad from the velocity sample only. sadfer_with_light also includes the approximate light_frac uncertainty.
Draco,Walker_et_al_2023_velocity_sample,Odenkirchen_et_al_2001_Table_3,7,7,9,105.93793327927874,117.74716855699859,111.84255091813867,-6.162145479806533,-2.255954732500072,-4.2090501061533026,20,0.029379385459740823,0.0,3.391028621349547,0.16955143106747733,0.05944168879296406,0.004981316848582092,0.0017463602874264474,0.0017463602874264474,0.0,0.0017463602874264474,dirichlet_jeffreys_velocity_only,0.5,1e-08,-291.68214888089926,gaussian_cdf_per_velocity_bin_then_renormalized,km_per_s,fraction_of_total_projected_light,fraction_of_total_projected_light,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_walker2023.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_walker2023_kinematic_bins_20.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,1,LOSVD aperture product. sumad is light_frac * p_losvd. sadfer is the finite-count uncertainty on sumad from the velocity sample only. sadfer_with_light also includes the approximate light_frac uncertainty.
Draco,Walker_et_al_2023_velocity_sample,Odenkirchen_et_al_2001_Table_3,7,7,10,105.93793327927874,117.74716855699859,111.84255091813867,-2.255954732500072,1.6502360148063815,-0.30285935884684534,20,0.029379385459740823,0.0,7.469017859205844,0.3734508929602922,0.07827757184766958,0.010971757734564835,0.0022997469561652412,0.0022997469561652412,0.0,0.0022997469561652412,dirichlet_jeffreys_velocity_only,0.5,1e-08,-291.68214888089926,gaussian_cdf_per_velocity_bin_then_renormalized,km_per_s,fraction_of_total_projected_light,fraction_of_total_projected_light,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_walker2023.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_walker2023_kinematic_bins_20.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,1,LOSVD aperture product. sumad is light_frac * p_losvd. sadfer is the finite-count uncertainty on sumad from the velocity sample only. sadfer_with_light also includes the approximate light_frac uncertainty.
Draco,Walker_et_al_2023_velocity_sample,Odenkirchen_et_al_2001_Table_3,7,7,11,105.93793327927874,117.74716855699859,111.84255091813867,1.6502360148063815,5.556426762112842,3.603331388459612,20,0.029379385459740823,0.0,2.5689652384652524,0.1284482619232626,0.053599651215619666,0.0037737309986772822,0.001574724813571356,0.001574724813571356,0.0,0.001574724813571356,dirichlet_jeffreys_velocity_only,0.5,1e-08,-291.68214888089926,gaussian_cdf_per_velocity_bin_then_renormalized,km_per_s,fraction_of_total_projected_light,fraction_of_total_projected_light,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_walker2023.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_walker2023_kinematic_bins_20.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,1,LOSVD aperture product. sumad is light_frac * p_losvd. sadfer is the finite-count uncertainty on sumad from the velocity sample only. sadfer_with_light also includes the approximate light_frac uncertainty.
Draco,Walker_et_al_2023_velocity_sample,Odenkirchen_et_al_2001_Table_3,7,7,12,105.93793327927874,117.74716855699859,111.84255091813867,5.556426762112842,9.462617509419303,7.509522135766073,20,0.029379385459740823,0.0,1.7545538323608603,0.08772769161804302,0.04661754601147026,0.0025773856675397598,0.001369594853458188,0.001369594853458188,0.0,0.001369594853458188,dirichlet_jeffreys_velocity_only,0.5,1e-08,-291.68214888089926,gaussian_cdf_per_velocity_bin_then_renormalized,km_per_s,fraction_of_total_projected_light,fraction_of_total_projected_light,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_walker2023.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_walker2023_kinematic_bins_20.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,1,LOSVD aperture product. sumad is light_frac * p_losvd. sadfer is the finite-count uncertainty on sumad from the velocity sample only. sadfer_with_light also includes the approximate light_frac uncertainty.
Draco,Walker_et_al_2023_velocity_sample,Odenkirchen_et_al_2001_Table_3,7,7,13,105.93793327927874,117.74716855699859,111.84255091813867,9.462617509419303,13.368808256725757,11.41571288307253,20,0.029379385459740823,0.0,1.4813834637379069,0.07406917318689535,0.04391302728955416,0.002176106789742098,0.0012901377554439294,0.0012901377554439294,0.0,0.0012901377554439294,dirichlet_jeffreys_velocity_only,0.5,1e-08,-291.68214888089926,gaussian_cdf_per_velocity_bin_then_renormalized,km_per_s,fraction_of_total_projected_light,fraction_of_total_projected_light,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_walker2023.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_walker2023_kinematic_bins_20.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,1,LOSVD aperture product. sumad is light_frac * p_losvd. sadfer is the finite-count uncertainty on sumad from the velocity sample only. sadfer_with_light also includes the approximate light_frac uncertainty.
Draco,Walker_et_al_2023_velocity_sample,Odenkirchen_et_al_2001_Table_3,7,7,14,105.93793327927874,117.74716855699859,111.84255091813867,13.368808256725757,17.274999004032217,15.321903630378987,20,0.029379385459740823,0.0,0.033799397105715445,0.0016899698552857723,0.023364138093885833,4.965027579378312e-05,0.0006864240189948861,0.0006864240189948861,0.0,0.0006864240189948861,dirichlet_jeffreys_velocity_only,0.5,1e-08,-291.68214888089926,gaussian_cdf_per_velocity_bin_then_renormalized,km_per_s,fraction_of_total_projected_light,fraction_of_total_projected_light,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_walker2023.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_walker2023_kinematic_bins_20.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,1,LOSVD aperture product. sumad is light_frac * p_losvd. sadfer is the finite-count uncertainty on sumad from the velocity sample only. sadfer_with_light also includes the approximate light_frac uncertainty.
Draco,Walker_et_al_2023_velocity_sample,Odenkirchen_et_al_2001_Table_3,7,7,15,105.93793327927874,117.74716855699859,111.84255091813867,17.274999004032217,21.181189751338678,19.228094377685448,20,0.029379385459740823,0.0,0.0008008881199451645,4.0044405997258224e-05,0.022642910983352263,1.1764800392998065e-06,0.0006652348097105052,0.0006652348097105052,0.0,0.0006652348097105052,dirichlet_jeffreys_velocity_only,0.5,1e-08,-291.68214888089926,gaussian_cdf_per_velocity_bin_then_renormalized,km_per_s,fraction_of_total_projected_light,fraction_of_total_projected_light,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_walker2023.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_walker2023_kinematic_bins_20.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,1,LOSVD aperture product. sumad is light_frac * p_losvd. sadfer is the finite-count uncertainty on sumad from the velocity sample only. sadfer_with_light also includes the approximate light_frac uncertainty.
Draco,Walker_et_al_2023_velocity_sample,Odenkirchen_et_al_2001_Table_3,7,7,16,105.93793327927874,117.74716855699859,111.84255091813867,21.181189751338678,25.087380498645132,23.134285124991905,20,0.029379385459740823,0.0,1.1808657496836794e-05,5.904328748418397e-07,0.0226253630238689,1.7346555018081318e-08,0.0006647192614448116,0.0006647192614448116,0.0,0.0006647192614448116,dirichlet_jeffreys_velocity_only,0.5,1e-08,-291.68214888089926,gaussian_cdf_per_velocity_bin_then_renormalized,km_per_s,fraction_of_total_projected_light,fraction_of_total_projected_light,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_walker2023.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_walker2023_kinematic_bins_20.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,1,LOSVD aperture product. sumad is light_frac * p_losvd. sadfer is the finite-count uncertainty on sumad from the velocity sample only. sadfer_with_light also includes the approximate light_frac uncertainty.
Draco,Walker_et_al_2023_velocity_sample,Odenkirchen_et_al_2001_Table_3,7,7,17,105.93793327927874,117.74716855699859,111.84255091813867,25.087380498645132,28.9935712459516,27.040475872298366,20,0.029379385459740823,0.0,8.189773637035103e-08,4.094886818517551e-09,0.02262510212836871,1.203052582552389e-10,0.0006647115964953468,0.0006647115964953468,0.0,0.0006647115964953468,dirichlet_jeffreys_velocity_only,0.5,1e-08,-291.68214888089926,gaussian_cdf_per_velocity_bin_then_renormalized,km_per_s,fraction_of_total_projected_light,fraction_of_total_projected_light,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_walker2023.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_walker2023_kinematic_bins_20.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,1,LOSVD aperture product. sumad is light_frac * p_losvd. sadfer is the finite-count uncertainty on sumad from the velocity sample only. sadfer_with_light also includes the approximate light_frac uncertainty.
Draco,Walker_et_al_2023_velocity_sample,Odenkirchen_et_al_2001_Table_3,7,7,18,105.93793327927874,117.74716855699859,111.84255091813867,28.9935712459516,32.89976199325805,30.946666619604827,20,0.029379385459740823,0.0,2.1492019275370922e-10,1.074600963768546e-11,0.022625100311088244,3.1571115929965097e-13,0.0006647115431047635,0.0006647115431047635,0.0,0.0006647115431047635,dirichlet_jeffreys_velocity_only,0.5,1e-08,-291.68214888089926,gaussian_cdf_per_velocity_bin_then_renormalized,km_per_s,fraction_of_total_projected_light,fraction_of_total_projected_light,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_walker2023.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_walker2023_kinematic_bins_20.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,1,LOSVD aperture product. sumad is light_frac * p_losvd. sadfer is the finite-count uncertainty on sumad from the velocity sample only. sadfer_with_light also includes the approximate light_frac uncertainty.
Draco,Walker_et_al_2023_velocity_sample,Odenkirchen_et_al_2001_Table_3,7,7,19,105.93793327927874,117.74716855699859,111.84255091813867,32.89976199325805,36.80595274056452,34.85285736691129,20,0.029379385459740823,0.0,2.0938806244430452e-13,1.0469403122215226e-14,0.022625100306311353,3.0758462986097516e-16,0.0006647115429644214,0.0006647115429644214,0.0,0.0006647115429644214,dirichlet_jeffreys_velocity_only,0.5,1e-08,-291.68214888089926,gaussian_cdf_per_velocity_bin_then_renormalized,km_per_s,fraction_of_total_projected_light,fraction_of_total_projected_light,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_walker2023.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_walker2023_kinematic_bins_20.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,1,LOSVD aperture product. sumad is light_frac * p_losvd. sadfer is the finite-count uncertainty on sumad from the velocity sample only. sadfer_with_light also includes the approximate light_frac uncertainty.
