shell_id,theta_id,R_cyl_pc,z_pc,r_pc,m_pc,theta_rad,theta_inner_rad,theta_outer_rad,R_inner_pc,R_outer_pc,Sigma_Lsun_pc2,q_axis_ratio,nu_Lsun_pc3,cell_volume_pc3,cell_luminosity_Lsun,shell_luminosity_Lsun,light_frac,Lenc_frac,geometry,flattened_geometry,density_coordinate,coordinate_model,source_grid_geometry,source_surface_brightness_csv,galaxy,source,preferred_profile,radius_type,ellipticity,Ltot_Lsun,n_radial,n_theta,theta_range,volume_model,force_ready
0,0,0.38507641675301674,10.823529173271876,10.830377076141287,15.691,0.02454369260617026,0.0,0.04908738521234052,0.0,22.1,7.181,0.69,0.07306481362772838,18.78914941977723,1.372825700579564,2279.4118511499287,0.008442266115370106,0.008442266115370106,axisymmetric_density_grid,oblate_homeoid,m_pc,"R_cyl=m*sin(theta), z=q*m*cos(theta)",spherical_enclosed_light_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_profile.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.31,270000.0,18,64,0_to_pi_full_meridional_plane,oblate_homeoid_shell_fraction,True
0,1,1.1543015674423815,10.797454343464276,10.858979344661979,15.691,0.07363107781851078,0.04908738521234052,0.09817477042468103,0.0,22.1,7.181,0.69,0.07306481362772838,56.32218355264443,4.115169844380674,2279.4118511499287,0.008442266115370106,0.008442266115370106,axisymmetric_density_grid,oblate_homeoid,m_pc,"R_cyl=m*sin(theta), z=q*m*cos(theta)",spherical_enclosed_light_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_profile.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.31,270000.0,18,64,0_to_pi_full_meridional_plane,oblate_homeoid_shell_fraction,True
0,2,1.9207459045509014,10.745367500397967,10.915685390687013,15.691,0.1227184630308513,0.09817477042468103,0.14726215563702155,0.0,22.1,7.181,0.69,0.07306481362772838,93.71953261209345,6.847600183580419,2279.4118511499287,0.008442266115370106,0.008442266115370106,axisymmetric_density_grid,oblate_homeoid,m_pc,"R_cyl=m*sin(theta), z=q*m*cos(theta)",spherical_enclosed_light_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_profile.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.31,270000.0,18,64,0_to_pi_full_meridional_plane,oblate_homeoid_shell_fraction,True
0,3,2.6825629965378863,10.667394125840165,10.999520065275739,15.691,0.1718058482431918,0.14726215563702155,0.19634954084936207,0.0,22.1,7.181,0.69,0.07306481362772836,130.8911031086188,9.56353405415901,2279.4118511499287,0.008442266115370106,0.008442266115370106,axisymmetric_density_grid,oblate_homeoid,m_pc,"R_cyl=m*sin(theta), z=q*m*cos(theta)",spherical_enclosed_light_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_profile.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.31,270000.0,18,64,0_to_pi_full_meridional_plane,oblate_homeoid_shell_fraction,True
0,4,3.437917559301444,10.56372206447984,11.109072913620263,15.691,0.22089323345553233,0.19634954084936207,0.2454369260617026,0.0,22.1,7.181,0.69,0.07306481362772836,167.74734547304706,12.256428533534347,2279.4118511499287,0.008442266115370106,0.008442266115370106,axisymmetric_density_grid,oblate_homeoid,m_pc,"R_cyl=m*sin(theta), z=q*m*cos(theta)",spherical_enclosed_light_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_profile.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.31,270000.0,18,64,0_to_pi_full_meridional_plane,oblate_homeoid_shell_fraction,True
0,5,4.18498987753863,10.43460107139341,11.242554860627779,15.691,0.2699806186678728,0.2454369260617026,0.2945243112740431,0.0,22.1,7.181,0.69,0.07306481362772838,204.19946978929985,14.919796203036146,2279.4118511499287,0.008442266115370106,0.008442266115370106,axisymmetric_density_grid,oblate_homeoid,m_pc,"R_cyl=m*sin(theta), z=q*m*cos(theta)",spherical_enclosed_light_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_profile.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.31,270000.0,18,64,0_to_pi_full_meridional_plane,oblate_homeoid_shell_fraction,True
0,6,4.921980188599007,10.280342210362882,11.397864928973755,15.691,0.3190680038802134,0.2945243112740431,0.3436116964863836,0.0,22.1,7.181,0.69,0.07306481362772838,240.15965969706733,17.547220776664894,2279.4118511499287,0.008442266115370106,0.008442266115370106,axisymmetric_density_grid,oblate_homeoid,m_pc,"R_cyl=m*sin(theta), z=q*m*cos(theta)",spherical_enclosed_light_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_profile.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.31,270000.0,18,64,0_to_pi_full_meridional_plane,oblate_homeoid_shell_fraction,True
0,7,5.647113018270499,10.101317104495962,11.572661434894863,15.691,0.36815538909255385,0.3436116964863836,0.39269908169872414,0.0,22.1,7.181,0.69,0.07306481362772838,275.54128394912595,20.132372558487873,2279.4118511499287,0.008442266115370106,0.008442266115370106,axisymmetric_density_grid,oblate_homeoid,m_pc,"R_cyl=m*sin(theta), z=q*m*cos(theta)",spherical_enclosed_light_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_profile.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.31,270000.0,18,64,0_to_pi_full_meridional_plane,oblate_homeoid_shell_fraction,True
0,8,6.358641458052296,9.897957040953429,11.764432616009197,15.691,0.4172427743048944,0.39269908169872414,0.44178646691106466,0.0,22.1,7.181,0.69,0.07306481362772839,310.2591051135822,22.669023691429675,2279.4118511499287,0.008442266115370106,0.008442266115370106,axisymmetric_density_grid,oblate_homeoid,m_pc,"R_cyl=m*sin(theta), z=q*m*cos(theta)",spherical_enclosed_light_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_profile.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.31,270000.0,18,64,0_to_pi_full_meridional_plane,oblate_homeoid_shell_fraction,True
0,9,7.054851373610432,9.670751931940593,11.970562678206305,15.691,0.4663301595172349,0.44178646691106466,0.4908738521234052,0.0,22.1,7.181,0.69,0.07306481362772838,344.2294849183331,25.151063160726945,2279.4118511499287,0.008442266115370106,0.008442266115370106,axisymmetric_density_grid,oblate_homeoid,m_pc,"R_cyl=m*sin(theta), z=q*m*cos(theta)",spherical_enclosed_light_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_profile.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.31,270000.0,18,64,0_to_pi_full_meridional_plane,oblate_homeoid_shell_fraction,True
