r_pc,theta_rad,nu_Lsun_pc3,Sigma_Lsun_pc2,Lenc_frac,geometry,source_surface_brightness_csv,galaxy,source,preferred_profile,radius_type,q_axis_ratio,ellipticity,Ltot_Lsun,n_radial,n_theta
18.60007928911353,0.8614044372746207,0.036340005292502725,6.673454027835652,0.026634192977848834,spherical_shell_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.69,0.31,270000.0,29,32
18.60007928911353,0.912075286526069,0.036340005292502725,6.673454027835652,0.026634192977848834,spherical_shell_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.69,0.31,270000.0,29,32
18.60007928911353,0.9627461357775172,0.036340005292502725,6.673454027835652,0.026634192977848834,spherical_shell_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.69,0.31,270000.0,29,32
18.60007928911353,1.0134169850289656,0.036340005292502725,6.673454027835652,0.026634192977848834,spherical_shell_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.69,0.31,270000.0,29,32
18.60007928911353,1.0640878342804139,0.036340005292502725,6.673454027835652,0.026634192977848834,spherical_shell_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.69,0.31,270000.0,29,32
18.60007928911353,1.1147586835318621,0.036340005292502725,6.673454027835652,0.026634192977848834,spherical_shell_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.69,0.31,270000.0,29,32
18.60007928911353,1.1654295327833104,0.036340005292502725,6.673454027835652,0.026634192977848834,spherical_shell_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.69,0.31,270000.0,29,32
18.60007928911353,1.2161003820347587,0.036340005292502725,6.673454027835652,0.026634192977848834,spherical_shell_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.69,0.31,270000.0,29,32
18.60007928911353,1.266771231286207,0.036340005292502725,6.673454027835652,0.026634192977848834,spherical_shell_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.69,0.31,270000.0,29,32
18.60007928911353,1.3174420805376552,0.036340005292502725,6.673454027835652,0.026634192977848834,spherical_shell_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.69,0.31,270000.0,29,32
18.60007928911353,1.3681129297891035,0.036340005292502725,6.673454027835652,0.026634192977848834,spherical_shell_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.69,0.31,270000.0,29,32
18.60007928911353,1.4187837790405518,0.036340005292502725,6.673454027835652,0.026634192977848834,spherical_shell_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.69,0.31,270000.0,29,32
18.60007928911353,1.469454628292,0.036340005292502725,6.673454027835652,0.026634192977848834,spherical_shell_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.69,0.31,270000.0,29,32
18.60007928911353,1.5201254775434483,0.036340005292502725,6.673454027835652,0.026634192977848834,spherical_shell_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.69,0.31,270000.0,29,32
18.60007928911353,1.5707963267948966,0.036340005292502725,6.673454027835652,0.026634192977848834,spherical_shell_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.69,0.31,270000.0,29,32
40.96411787810358,0.0,0.016074568531649024,5.036456915980278,0.03877632963930415,spherical_shell_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.69,0.31,270000.0,29,32
40.96411787810358,0.050670849251448276,0.016074568531649024,5.036456915980278,0.03877632963930415,spherical_shell_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.69,0.31,270000.0,29,32
40.96411787810358,0.10134169850289655,0.016074568531649024,5.036456915980278,0.03877632963930415,spherical_shell_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.69,0.31,270000.0,29,32
40.96411787810358,0.15201254775434483,0.016074568531649024,5.036456915980278,0.03877632963930415,spherical_shell_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.69,0.31,270000.0,29,32
40.96411787810358,0.2026833970057931,0.016074568531649024,5.036456915980278,0.03877632963930415,spherical_shell_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.69,0.31,270000.0,29,32
