ra,dec,vlos,vlos_err,src,id,ruwe,parallax,parallax_err,pmra,pmra_err,pmdec,pmdec_err,x_pc,y_pc,r_pc,has_vlos,preprocess_mode,R_deg,R_pc
260.00287776701,57.89625662926,-300.4599914550781,0.4199999868869781,walker+2023 (hectocat),,,,,,,,,-34.39886062614955,-25.260083526913668,42.67731753711704,True,dwarf,0.03217962076977624,42.68466542015682
260.11348923494,57.91562800156,-294.8599853515625,1.3799999952316284,walker+2023 (hectocat),,,,,,,,,43.53506897832784,0.435077745196466,43.53724294890673,True,dwarf,0.03282222102400769,43.537042676154165
260.04521860699,57.88263145899,-278.3900146484375,0.9900000095367432,walker+2023 (hectocat),,,,,,,,,-4.566618959470545,-43.33319378599221,43.573153344867634,True,dwarf,0.032849608616281854,43.573370954266885
260.10997105393,57.90282431604,-299.44000244140625,1.3300000429153442,walker+2023 (hectocat),,,,,,,,,41.05625121827699,-16.54837387706465,44.26583831888183,True,dwarf,0.03337663795098992,44.27244913730596
260.06721283343,57.88221737286,-295.5,0.3700000047683716,walker+2023 (hectocat),,,,,,,,,10.929934220431376,-43.88245842900052,45.223153581278645,True,dwarf,0.034094283236085404,45.22436989186701
260.02364556679,57.88436242777,-291.5199890136719,0.4900000095367431,walker+2023 (hectocat),,,,,,,,,-19.766415397946083,-41.03714984702389,45.54952080155458,True,dwarf,0.034342196203397624,45.55321410475405
260.02974873001,57.88263503477,-281.45001220703125,1.399999976158142,walker+2023 (hectocat),,,,,,,,,-15.46628719557517,-43.32845069178504,46.00609393293958,True,dwarf,0.034685400623929906,46.0084576878263
260.05890057278,57.88037054639,-302.3900146484375,3.059999942779541,walker+2023 (hectocat),,,,,,,,,5.073334100401583,-46.33218182770893,46.6091170460263,True,dwarf,0.03513843520075908,46.60938550714597
259.98686495284,57.90463875826,-279.5400085449219,3.359999895095825,walker+2023 (hectocat),,,,,,,,,-45.68106811912908,-14.14160657426411,47.81992284608771,True,dwarf,0.03605592978587692,47.82639641198992
260.10074191463,57.94049630233,-297.6400146484375,1.25,walker+2023 (hectocat),,,,,,,,,34.553642528830615,33.42164105897005,48.07244848231515,True,dwarf,0.03623485781148153,48.063735532977795
260.08423846986,57.94873955177,-295.5599975585937,0.4600000083446502,walker+2023 (hectocat),,,,,,,,,22.925749625792488,44.355901187098645,49.93031109480676,True,dwarf,0.037638359299207266,49.925410406304216
259.98065634356,57.91649042087,-284.5799865722656,1.100000023841858,walker+2023 (hectocat),,,,,,,,,-50.05549084060522,1.5790340386132584,50.08039049157876,True,dwarf,0.03775457078376493,50.07955915690051
260.08968684414,57.94734845978,-292.6700134277344,2.4200000762939453,walker+2023 (hectocat),,,,,,,,,26.7645307715353,42.51068689489834,50.23443647236965,True,dwarf,0.03786653468389664,50.228073698151626
260.11351003449,57.93664337025,-287.1400146484375,0.5299999713897705,walker+2023 (hectocat),,,,,,,,,43.54972379389016,28.31091840944122,51.94310872204474,True,dwarf,0.03915130516824937,51.93225780456582
260.12713089668,57.91753865187,-308.32000732421875,1.3200000524520874,walker+2023 (hectocat),,,,,,,,,53.14662486512693,2.9694602912364587,53.22951652021421,True,dwarf,0.0401280492253942,53.22786018529717
260.02877338314,57.87696438958,-287.8999938964844,0.4600000083446502,walker+2023 (hectocat),,,,,,,,,-16.15349093428063,-50.85027931690078,53.35434542725376,True,dwarf,0.04022537253152525,53.35695470724656
259.98240252355,57.89684232989,-294.239990234375,0.7799999713897705,walker+2023 (hectocat),,,,,,,,,-48.82517836974423,-24.48318079065181,54.61981494352651,True,dwarf,0.04118588351505958,54.63102472372904
259.98937018571,57.94111071531,-287.4700012207031,3.069999933242798,walker+2023 (hectocat),,,,,,,,,-43.91594696319052,34.23662929853499,55.68444292079312,True,dwarf,0.04197066301320224,55.671995670729146
260.00224250258,57.88238168703,-291.1700134277344,0.449999988079071,walker+2023 (hectocat),,,,,,,,,-34.846451226773105,-43.664503860162185,55.86469422143108,True,dwarf,0.04212344350490539,55.874651389319865
260.12010078821,57.89251355909,-280.0799865722656,0.6499999761581421,walker+2023 (hectocat),,,,,,,,,48.193395431813926,-30.22507982048861,56.88724649165304,True,dwarf,0.042896590292362514,56.90019212453798
260.00664403196,57.95126379192,-295.79998779296875,0.4900000095367431,walker+2023 (hectocat),,,,,,,,,-31.745249450215955,47.70418011846811,57.301393206724775,True,dwarf,0.04319241349608895,57.29258688160862
260.12536081994,57.89634028299,-286.3800048828125,2.069999933242798,walker+2023 (hectocat),,,,,,,,,51.89947537303005,-25.14912101737377,57.67177673647885,True,dwarf,0.043487570787491436,57.68409833912299
260.02174886396,57.95621407188,-289.7900085449219,1.6399999856948853,walker+2023 (hectocat),,,,,,,,,-21.102782300932223,54.27048011747537,58.22896558433636,True,dwarf,0.04389505747694578,58.22460915268927
260.0393133966,57.95884662668,-298.5899963378906,1.840000033378601,walker+2023 (hectocat),,,,,,,,,-8.727274806840333,57.762433041419925,58.418010890637404,True,dwarf,0.04404026556245855,58.41722045133563
259.97106657495,57.93017265326,-304.1600036621094,2.970000028610229,walker+2023 (hectocat),,,,,,,,,-56.81218945208425,19.72783435998693,60.13993946517234,True,dwarf,0.04533062951629454,60.128824016640884
259.99706371086,57.95049289078,-303.1400146484375,1.6200000047683716,walker+2023 (hectocat),,,,,,,,,-38.49529159471528,46.68161812282623,60.50670165797781,True,dwarf,0.045606460872334866,60.494700582719865
260.11406705364,57.94787084908,-293.6700134277344,0.949999988079071,walker+2023 (hectocat),,,,,,,,,43.942184829254,43.20361030282172,61.62359573058362,True,dwarf,0.04644681247519288,61.60938516088546
259.97373913727,57.89417922552,-280.6300048828125,2.0299999713897705,walker+2023 (hectocat),,,,,,,,,-54.92917236887271,-28.015656198787653,61.66109769845164,True,dwarf,0.046496639359989635,61.67547804375982
260.11846487479,57.94684143081,-311.0899963378906,1.1200000047683716,walker+2023 (hectocat),,,,,,,,,47.04077388451582,41.83813820025595,62.95446144410944,True,dwarf,0.047449216278481816,62.939023917830276
260.05636030725,57.86643716912,-292.4800109863281,0.5699999928474426,walker+2023 (hectocat),,,,,,,,,3.283529854110804,-64.81411333329046,64.89723303410908,True,dwarf,0.048925579315682685,64.89734601032657
259.95949317263,57.9222541894,-295.6499938964844,0.699999988079071,walker+2023 (hectocat),,,,,,,,,-64.9665041770408,9.224386139632834,65.61810698761822,True,dwarf,0.049464257051887964,65.61187521822842
259.99536626277,57.9558028345,-270.1499938964844,0.4799999892711639,walker+2023 (hectocat),,,,,,,,,-39.69126885122054,53.72499419957233,66.79649560241877,True,dwarf,0.05034730522757565,66.78319467530885
259.98578378783,57.87856223647,-296.92999267578125,2.319999933242798,walker+2023 (hectocat),,,,,,,,,-46.44282853476217,-48.73081493973164,67.31737254973407,True,dwarf,0.05076236616822436,67.33375235612546
259.95539365242,57.91882705886,-295.0199890136719,1.899999976158142,walker+2023 (hectocat),,,,,,,,,-67.85491823967659,4.678468041428019,68.01601276558233,True,dwarf,0.05127420676038387,68.01268342809456
260.12935757574,57.8841815031,-316.19000244140625,1.2100000381469729,walker+2023 (hectocat),,,,,,,,,54.71548433660114,-41.27713741741968,68.53894002364927,True,dwarf,0.051685205914420364,68.55785335111902
260.05856406373,57.86349468473,-292.3900146484375,2.3299999237060547,walker+2023 (hectocat),,,,,,,,,4.836238678901116,-68.71717243363307,68.88714678249463,True,dwarf,0.051933642091344094,68.88739157551638
