radius_pc,tracer_density
1.5691000000000004,0.011892030376279603
1.6144775898576604,0.011891637609678377
1.6611674769948375,0.011891349093603
1.7092076123947206,0.0118911966211716
1.7586370445640136,0.011891035442642603
1.8094959512727729,0.0118908650766576
1.8618256722121347,0.0118906850172602
1.915668742596498,0.011890494732909398
1.9710689277374596,0.0118902936654929
2.0280712586176137,0.011890081229349298
2.086722068493121,0.011889856810306902
2.147069030554818,0.011889619764750193
2.209161196678457,0.011889369418728599
2.2730490372955834,0.011889105067120298
2.338784482417468,0.01188882597287
2.40642096384542,0.011888531366322301
2.4760134586018103,0.0118882204446747
2.547618533617093,0.011887892371578
2.6212943917091525,0.0118875462769196
2.697100918892355,0.011887181256827499
2.775099733054751,0.011886796373940802
2.8553542340429994,0.011886390658000501
2.937929655195722,0.011885963106821046
3.022893116367176,0.011885512687717502
3.110313678484349,0.0118850383394688
3.2002623996818076,0.0118845389749179
3.2928123930599567,0.011884013484320598
3.3880388861136135,0.011883460739576798
3.4860192818792557,0.011882879599498403
3.5868332218505836,0.011882268916295
3.690562650713605,0.0118816275434875
3.797291882953794,0.0118809543454969
3.907107671389522,0.011880248209196299
4.020099277687421,0.011879508057765302
4.136358544917027,0.011878732867244201
4.2559799722036695,0.011877921686253401
4.379060791540282,0.011877073659431601
4.505701046820554,0.0118761880552405
4.636003675157723,0.011875264298904998
4.770074590555029,0.011874302011401201
4.908022769995889,0.0118733010555766
5.049960342023759,0.0118722615906915
5.1960026778836825,0.0118711841369292
5.346268485299596,0.0118700696517236
5.500879904963645,0.011868919620132902
5.659962609815907,0.011867736161948597
5.823645907195244,0.011866522158798
5.992062843944304,0.0118652814052062
6.165350314554098,0.011864018788464
6.343649172436089,0.0118627405032526
6.5271043444121855,0.0118614543083663
6.715864948515742,0.0118601698346433
6.910084415199307,0.0118588989554674
7.1099206120476435,0.0118576562341072
7.315535972097366,0.011856459465918102
7.527097625867549,0.0118553303383499
7.744777537208565,0.011854295238178597
7.968752643079619,0.0118533862440097
8.199204997368582,0.011852642353692098
8.436321918871016,0.0118521110120506
8.680296143548679,0.011851850026042098
8.931325981191264,0.011851929984693999
9.189615476608738,0.0118524373439795
9.455374575485267,0.011853478398300999
9.72881929502954,0.0118551844502176
10.010171899560255,0.0118577186242547
10.299661081169406,0.0118612849752051
10.5975221456103,0.0118661408609869
10.903997203561342,0.0118726140637949
11.219335367421055,0.011881126995776802
11.543792953794378,0.0118922317944119
11.877633691834673,0.0119066627586992
12.221128937610981,0.0119254176049039
12.574557894674582,0.011949889225669301
12.938207841004289,0.0119820921745425
13.312374362514872,0.0120250838580477
13.697361593318403,0.0120838432898646
14.093482462933903,0.0121675051629891
14.501058950646057,0.012303624541554299
14.920422347219995,0.0125565755263266
15.35191352418464,0.0129190593586863
15.795883210903598,0.013161878709639398
16.252692279658863,0.013058984561027704
16.72271203897893,0.012694232036517298
17.20632453544987,0.012272500087218297
17.70392286425456,0.011867483866005397
18.21591148869265,0.0114785080627897
18.742706568940765,0.011104925713296196
19.28473630032045,0.0107461169691546
19.84244126134848,0.010401487912922398
20.41627477185271,0.010070469412836201
21.00670326144447,0.009752516011107
21.61420664864695,0.009447104838112503
22.239278730987788,0.0091537345426294
22.88242758637301,0.008871924224906902
23.544175986068407,0.008601212354217498
24.22506181962419,0.0083411556444204
24.92563853208825,0.0080913278480216
25.646475573863405,0.007851318407589099
26.38815886357424,0.0076207308662391
27.15129126431993,0.0073991808723362
27.936493073699953,0.007186293487748699
28.744402528011168,0.0069816992549723
29.57567632102601,0.0067850279188665
30.430990137773456,0.0065958973082007
31.31103920375676,0.0064138907156898
32.216538850054114,0.0062384941569792
33.14822509476199,0.0060687272490513
34.1068552412533,0.0059031813306157
35.093208493737,0.0057419905217973
36.1080865906194,0.0055881620651822
37.15231445618184,0.0054449992416281
38.22674087110468,0.005313411622337299
39.332239162382514,0.0051925682168733
40.469707913191264,0.005081332819614401
41.64007169328436,0.004978648890045999
42.844281810511696,0.0048835319441918
44.083317084071965,0.0047950619695122
45.35818464012716,0.0047123754434897
46.66992073042588,0.004634656230202999
48.01959157460075,0.004561123944395099
49.4082942268247,0.004491016631068999
50.8371574675305,0.004423559100349601
52.30734272091836,0.004357863270763199
53.82004499899744,0.0042925502774137
55.376493872928556,0.004225989933535999
56.97795447245757,0.004158333725848501
58.625728514251996,0.004092337163796999
60.32115535997649,0.0040306420441922
62.065613104967376,0.0039737734840513
63.86051969839127,0.003921067256829
65.70733409579783,0.003871742178948
67.60755744500398,0.0038250881461313006
69.56273430627321,0.0037804695162336
71.57445390778201,0.0037373411068487
73.64435143739348,0.0036953814650435004
75.77410937178864,0.0036545645009677997
77.96545884403548,0.0036143527779315004
80.22018105070742,0.0035726880095235
82.5401086996949,0.003527017324827299
84.92712749988702,0.0034763010773120003
87.38317769393399,0.0034210914888169993
89.91025563533627,0.0033624421915063
