R_pc,Sigma_s9,dlnSigma_dlnR_s9,nu_s9,dlnnu_dlnr_s9,relative_nu_vs_s18_s9,Sigma_s18,dlnSigma_dlnR_s18,nu_s18,dlnnu_dlnr_s18,relative_nu_vs_s18_s18,Sigma_s36,dlnSigma_dlnR_s36,nu_s36,dlnnu_dlnr_s36,relative_nu_vs_s18_s36
29.6663961536583,0.010794863783155112,-0.19971970472906997,3.753942399666107e-05,-1.5482257179069734,0.09287193332136598,0.010634441618525265,-0.18172590506146688,3.434933485991754e-05,-1.6452659857589538,0.0,0.010634441618525265,-0.18172590506146688,3.434933485991754e-05,-1.6452659857589538,0.0
30.167832777448673,0.010759578767907469,-0.191008239204302,3.6598720410658046e-05,-1.47988050704015,0.09453308723221317,0.010602985722873668,-0.1718132107431487,3.343774696040172e-05,-1.5638450464342668,0.0,0.010602985722873668,-0.1718132107431487,3.343774696040172e-05,-1.5638450464342668,0.0
30.67774493990493,0.010725942574299551,-0.18265892476700504,3.572255851214155e-05,-1.4114033844517166,0.09595237535883731,0.010573343335932982,-0.16230845511273562,3.259499163952745e-05,-1.4818803416622472,0.0,0.010573343335932982,-0.16230845511273562,3.259499163952745e-05,-1.4818803416622472,0.0
31.19627589892305,0.01069387553042637,-0.17467176141717872,3.4907422869823396e-05,-1.34299980486702,0.09712204923230953,0.010545427647724242,-0.1532116381702269,3.1817264901611636e-05,-1.3996645436421886,0.0,0.010545427647724242,-0.1532116381702269,3.1817264901611636e-05,-1.3996645436421886,0.0
31.723571333817304,0.010663299449418314,-0.16704674915482315,3.4149968302798e-05,-1.274877767954763,0.09803616382550849,0.010519153480894284,-0.14452275991562255,3.1100950431196226e-05,-1.3174975645836184,0.0,0.010519153480894284,-0.14452275991562255,3.1100950431196226e-05,-1.3174975645836184,0.0
32.2597793862484,0.010634137527528007,-0.15978388797993798,3.344700999744335e-05,-1.2072454979094118,0.09869065246984979,0.010494437165492176,-0.13624182034892246,3.044260904764656e-05,-1.23568354103935,0.0,0.010494437165492176,-0.13624182034892246,3.044260904764656e-05,-1.23568354103935,0.0
32.80505070184322,0.010606314248117988,-0.15288317789252368,3.279551473902703e-05,-1.1403090871916675,0.09908343678219678,0.010471196420957044,-0.12836881947012688,2.983896730810807e-05,-1.1545264320142223,0.0,0.010471196420957044,-0.12836881947012688,2.983896730810807e-05,-1.1545264320142223,0.0
33.359538472518246,0.010579755291337378,-0.14634461889258016,3.2192592329250305e-05,-1.074270455023452,0.09921441440644545,0.01044935024504791,-0.12090375727923577,2.9286908820817895e-05,-1.0743255283789495,0.0,0.01044935024504791,-0.12090375727923577,2.9286908820817895e-05,-1.0743255283789495,0.0
33.92339847951816,0.010554387449293231,-0.1401682109801074,3.1635487724762884e-05,-1.009325148229152,0.09908546590864768,0.010428818809469829,-0.11384663377624926,2.8783464713191213e-05,-0.9953725109838842,0.0,0.010428818809469829,-0.11384663377624926,2.8783464713191213e-05,-0.9953725109838842,0.0
34.4967891371821,0.010530138546537735,-0.1343539541551053,3.1121573589767455e-05,-0.9456604737893599,0.09870040192263183,0.010409523361973365,-0.10719744896116712,2.8325805228893482e-05,-0.9179474163813097,0.0,0.010409523361973365,-0.10719744896116712,2.8325805228893482e-05,-0.9179474163813097,0.0
35.07987153744942,0.010506937365708744,-0.12890184841757393,3.0648343289762416e-05,-0.8834535261422047,0.09806487733835076,0.010391386134724621,-0.10095620283398943,2.7911231769886243e-05,-0.8423153809040969,0.0,0.010391386134724621,-0.10095620283398943,2.7911231769886243e-05,-0.8423153809040969,0.0
35.672809495118045,0.010484713578173975,-0.12381189376751323,3.021340454000437e-05,-0.8228702149400533,0.097186279197261,0.010374330258763432,-0.0951228953947163,2.7537169496969585e-05,-0.7687237004255394,0.0,0.010374330258763432,-0.0951228953947163,2.7537169496969585e-05,-0.7687237004255394,0.0
36.27576959386746,0.010463397679543126,-0.119084090204923,2.9814472636019616e-05,-0.7640628978343784,0.09607355793011926,0.010358279684383862,-0.08969752664334724,2.7201160378617995e-05,-0.6973993814946198,0.0,0.010358279684383862,-0.08969752664334724,2.7201160378617995e-05,-0.6973993814946198,0.0
36.888921233059826,0.010442920929923672,-0.11471843772980381,2.94493659394564e-05,-0.7071698365205066,0.09473710361066849,0.010343159107289293,-0.08468009657988301,2.6900856691827036e-05,-0.6285471650411978,0.0,0.010343159107289293,-0.08468009657988301,2.6900856691827036e-05,-0.6285471650411978,0.0
37.51243667533216,0.010423215298807359,-0.11071493634215523,2.911599931214676e-05,-0.6523151600693495,0.09318851809586311,0.010328893900388476,-0.08007060520432308,2.6634014929887455e-05,-0.5623480287879374,0.0,0.010328893900388476,-0.08007060520432308,2.6634014929887455e-05,-0.5623480287879374,0.0
38.14649109499272,0.010404213414484817,-0.10707358604197734,2.881237952046473e-05,-0.5996070606539092,0.09144043353436165,0.010315410051113999,-0.07586905251666759,2.63984901376275e-05,-0.4989582465454987,0.0,0.010315410051113999,-0.07586905251666759,2.63984901376275e-05,-0.4989582465454987,0.0
38.79126262723573,0.010385848517894791,-0.10379438682927009,2.853660059606841e-05,-0.5491381317404489,0.089506314604577,0.010302634104156634,-0.07207543851691645,2.619223056676401e-05,-0.4385089009509784,0.0,0.010302634104156634,-0.07207543851691645,2.619223056676401e-05,-0.4385089009509784,0.0
39.44693241818767,0.010368054420823183,-0.10087733870403362,2.8286839227360938e-05,-0.5009853726559186,0.08740024729383032,0.010290493109522165,-0.06868976320506998,2.6013272755599668e-05,-0.38110596801243446,0.0,0.010290493109522165,-0.06868976320506998,2.6013272755599668e-05,-0.38110596801243446,0.0
40.113684675799654,0.010350765468374627,-0.09832244166626777,2.8061350663225936e-05,-0.455210246676927,0.0851367467142261,0.010278914575826269,-0.06571202658112768,2.5859736801094594e-05,-0.3268307118713665,0.0,0.010278914575826269,-0.06571202658112768,2.5859736801094594e-05,-0.3268307118713665,0.0
40.791706721599894,0.010333916505646572,-0.09612969571597271,2.7858464782477692e-05,-0.41185907333255045,0.08273056262212951,0.010267826428754404,-0.06314222864509,2.5729822122145298e-05,-0.27574056209624587,0.0,0.010267826428754404,-0.06314222864509,2.5729822122145298e-05,-0.27574056209624587,0.0
41.48118904332112,0.010317442848541575,-0.09429910085314838,2.767658251358116e-05,-0.37096371274788,0.08019651069097274,0.010257156974621066,-0.06098036939695678,2.5621803291955825e-05,-0.227870324315802,0.0,0.010257156974621066,-0.06098036939695678,2.5621803291955825e-05,-0.227870324315802,0.0
42.182325348417194,0.010301280258659444,-0.09283065707779473,2.751417228853178e-05,-0.33254229145609315,0.07754930402915491,0.010246834868970846,-0.059226448836727896,2.553402631847214e-05,-0.18323341479390365,0.0,0.010246834868970846,-0.059226448836727896,2.553402631847214e-05,-0.18323341479390365,0.0
42.895312618484674,0.010285364922214903,-0.0917243643899118,2.736976692220849e-05,-0.29660002982689093,0.07480341042070959,0.0102367890901702,-0.057880466964403576,2.5464905169490633e-05,-0.14182379737781048,0.0,0.0102367890901702,-0.057880466964403576,2.5464905169490633e-05,-0.14182379737781048,0.0
43.6203511646039,0.010269633432931165,-0.09098022278949947,2.7241960520891376e-05,-0.26312993410726904,0.0719729318268036,0.010226948917944489,-0.05694242377998371,2.541291828560164e-05,-0.10361759157302686,0.0,0.010226948917944489,-0.05694242377998371,2.541291828560164e-05,-0.10361759157302686,0.0
44.357644683615696,0.010254022778862467,-0.09059823227655794,2.7129405996752636e-05,-0.2321144249121403,0.06907150236497553,0.010217243916819269,-0.05641231928346824,2.537660571508789e-05,-0.06857484745631837,0.0,0.010217243916819269,-0.05641231928346824,2.537660571508789e-05,-0.06857484745631837,0.0
45.10740031534929,0.010238470333101518,-0.0905783928510871,2.7030811797014102e-05,-0.20352612250127322,0.06611218058772436,0.010207603924428687,-0.05629015347485716,2.5354566141541133e-05,-0.03664168562448822,0.0,0.010207603924428687,-0.05629015347485716,2.5354566141541133e-05,-0.03664168562448822,0.0
