radius_pc,tracer_density
81.10058869893466,0.0054094707501846
82.4713923912325,0.0053841900043555
83.86536610970357,0.0053572164945724
85.28290148599855,0.0053285319689457
86.72439677132698,0.0052981226988083
88.19025694834443,0.0052659794134555
89.68089384493054,0.0052320972388903994
91.19672624989083,0.0051964756563744
92.73818003061366,0.005159118326096301
94.30568825271631,0.005120033252553499
95.89969130171278,0.005079232617386599
97.5206370067387,0.005036732549064199
99.16898076636704,0.0049925533446165005
100.84518567655071,0.004946719294226199
102.5497226607279,0.004899258669288801
104.28307060212568,0.0048502036920355
106.04571647830082,0.0047995905737332
107.83815549795408,0.0047474595114745
109.6608912400576,0.0046938548254574
111.51443579533304,0.0046388251117066
113.3993099101217,0.0045824235857617
115.31604313268666,0.004524708676705
117.26517396198652,0.0044657451702502
119.24724999896537,0.0044056065319553
121.26282810039889,0.0043443815186873
123.31247453534135,0.0042822057348257
125.39676514421639,0.004219182852410399
127.51628550059765,0.004155312002333201
129.6716310757232,0.0040905938307867
131.86340740579092,0.0040250347689526
134.0922302620818,0.0039586468122953
136.35872582395828,0.0038914473209043995
138.66353085478747,0.0038234588104225
141.00729288083664,0.0037547087125384
143.390670373194,0.0036852291388845
145.81433293276316,0.0036150568131441004
148.27896147838558,0.0035442324707527
150.78524843814145,0.003472800986102
153.33389794388498,0.0034008109209431
155.9256260290679,0.0033283143288342994
158.56116082990596,0.003255366470176399
161.24124278994634,0.0031820255552715
163.96662486809214,0.0031083524685333996
166.73807275014352,0.0030344104922182006
169.55636506391463,0.0029602650273788
172.4222935979853,0.0028859833093616994
175.33666352415185,0.0028116341075377998
178.30029362363655,0.0027372874774107005
181.31401651712125,0.0026630144222969
184.37867889866928,0.002588886637252372
187.4951417736005,0.0025149762119397
190.66428070038776,0.0024413553372969
193.88698603664187,0.0023680960331797
197.16416318925377,0.0022952698539805004
200.49673286876558,0.0022229476124575
203.88563134804096,0.0021511991003793
207.33181072530644,0.0020800928127743994
210.836239191641,0.002009695662381
214.39990130298514,0.0019400727324917998
218.02379825674774,0.001871287022458
221.70894817308957,0.0018033987977504
225.45638638095963,0.0017364660261456998
229.2671657089672,0.0016705431801976
233.1423567811701,0.0016056811120764
237.08304831786242,0.0015419261048424
241.09034744144566,0.0014793180269199997
245.16537998747256,0.0014178828409700003
249.30929082094377,0.0013576309215629998
253.52324415795576,0.0012986274727719
257.8084238927808,0.0012409429739917005
262.16603393047893,0.0011846393843501
266.5972985251304,0.0011297704142999
271.10346262378476,0.0010763818243373
275.68579221622457,0.0010245117456719997
280.3455746906398,0.0009741910004602
285.08411919531505,0.0009254434586974
289.90275700643065,0.0008782863737581
294.8028419020778,0.0008327307513368001
299.78575054259846,0.0007887816886621001
304.852882857354,0.0007464387445814
310.0056624380281,0.0007056962809018
315.24553693857973,0.0006665437926142
320.5739784819578,0.0006289661830465
325.9924840736866,0.0005929439674237
331.5025760224449,0.0005584530609103999
337.10580236775235,0.0005254629676544
342.8037373148852,0.0004939466629618001
348.59798167714496,0.0004638790298941
354.4901633255981,0.0004352314819525
360.48193764642167,0.0004079723685792
366.57498800597966,0.00038206739045429995
372.77102622375435,0.00035747998316569996
379.0717930532791,0.000334171689964
385.47905867119465,0.00031210249687720006
391.9946231745743,0.000291231167129
398.62031708665387,0.00027151553256609995
405.35800187111096,0.0002529127774012999
412.20957045503485,0.0002353796912786
419.1769477607399,0.0002188729046701
426.2620912465617,0.00020334910526419997
433.4669914567993,0.00018876523416169999
440.7936725809527,0.00017507867305329998
448.2441930224082,0.00016224748226350002
455.8206459767412,0.0001502303221236
463.52516001979035,0.0001389862755367
471.35989970567414,0.0001284753708257
479.32706617491294,0.00011865867310000001
487.42889777283193,0.00010949833403689999
495.6676706784151,0.00010095760493759997
504.0456995437908,9.300083583515582e-05
512.5653381445221,8.559341982320953e-05
521.228980040892,7.87016649364581e-05
530.0390592503674,7.229250597766702e-05
538.9980509314231,6.633279345792114e-05
548.1084720789312,6.078706944304067e-05
557.3728822313004,5.559920650389105e-05
566.7938841895684,5.076488975612874e-05
576.3741247486496,4.63440661629534e-05
586.1162954409416,4.230105309424083e-05
596.0231332925006,3.860391820662978e-05
606.0974215920013,3.5223873055156407e-05
616.3419906726868,3.213479454903373e-05
626.7597187075436,2.93128471318722e-05
637.3535325179129,2.6736184588106704e-05
648.1264083957684,2.4384713658379543e-05
659.0813729398952,2.2239905578992858e-05
670.2215039062024,2.028464424067969e-05
681.549931072405,1.850310231425761e-05
693.0698371173246,1.688063822896111e-05
704.7844585150503,1.5403708677238476e-05
716.6970864442135,1.4059792741959952e-05
728.8110677126347,1.2837324340672752e-05
741.1298056975925,1.1725631013227947e-05
753.6567613019915,1.071487725737885e-05
766.3954539266923,9.796011447762005e-06
779.3494624592687,8.960715535077016e-06
792.5224262794874,8.20135708389071e-06
805.9180462817753,7.510943388683942e-06
819.5400859149725,6.8830775233841295e-06
833.3923722396596,6.311916283586453e-06
847.4787970033557,5.79213002322716e-06
861.8033177338878,5.318864401335817e-06
876.3699588512497,4.887704089636153e-06
891.1828127982391,4.494638450684929e-06
906.2460411902196,4.136029220230305e-06
921.5638759843114,3.8085801658886237e-06
937.1406206683386,3.5093087293904155e-06
952.980651469882,3.2355195864806466e-06
969.0884185857633,2.984780093478824e-06
985.4684474323095,2.7548975399159418e-06
1002.1253399167533,2.543898126251704e-06
1019.0637757301195,2.3500076051498307e-06
1036.2885136619677,2.171633485117075e-06
1053.8043929373582,2.0073487576938042e-06
1071.6163345764096,1.8558770600564546e-06
1089.7293427768457,1.7160793776610237e-06
1108.1485063199018,1.5869424327186414e-06
1126.879,1.4675698028122873e-06
