vcirc,r_s,MBH,ML,chi2,reward,status,proposal_id,refine_passes,chi2_losvd,chi2_light,chi2_total,chi2_inner,chi2_outer,N_inner,N_outer,N_nonzero_weights,effective_N_orbits,max_weight_fraction,halo_type,weight_mode,weight_solver_mode,losvd_score_mode,alphat,halo_q_axis_ratio,karl_halo_params_active
20.116393150467793,6470.107070039729,723627.1691770673,15.024758961322732,109.50742197004728,-109.00742197004728,pass_bh_down,3.0,0.0,109.50742197004728,47.60216122916556,123.78807033879694,55.429540108238626,54.07788186180864,32.0,32.0,2928.0,273.7681851866973,0.03706943729253923,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
30.0,6470.107070039729,1447254.3383541347,15.024758961322732,107.88921743573347,-107.38921743573347,pass_halo_up,3.0,0.0,107.88921743573347,47.38189401937531,122.10378564154607,54.864379130591004,53.02483830514249,32.0,32.0,3017.0,816.3067950899501,0.016398737949879047,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
10.058196575233897,6470.107070039729,1447254.3383541347,15.024758961322732,110.88927595778004,-110.38927595778004,pass_halo_down,3.0,0.0,110.88927595778004,47.53044298416924,125.14840885303082,57.03272760851558,53.85654834926449,32.0,32.0,3330.0,344.62364303467575,0.03545172931220746,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
20.116393150467793,6470.107070039729,1447254.3383541347,20.0,110.03368155113783,-109.53368155113783,pass_ml_up,3.0,0.0,110.03368155113783,47.62622059193909,124.32154772871957,55.52625783501692,54.507423716120904,32.0,32.0,3401.0,169.72380948237486,0.06286278504505638,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
20.116393150467793,6470.107070039729,1447254.3383541347,7.512379480661366,110.67047426180928,-110.17047426180928,pass_ml_down,3.0,0.0,110.67047426180928,47.31306596797852,124.86439405220283,56.72596275132446,53.944511510484844,32.0,32.0,3341.0,929.0291699368281,0.008309227314544795,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
24.556421848621486,1069.294376396348,7107.8144162310955,4.770030386530105,104.11538077787002,-103.61538077787002,pass_full,4.0,0.0,104.11538077787002,47.39833546648059,118.33488141781419,52.48464348808114,51.630737289788904,32.0,32.0,4528.0,408.50981801153193,0.023187498311053937,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
24.556421848621486,1069.294376396348,0.0,4.770030386530105,100.3658166908806,-99.8658166908806,pass_halo_only,4.0,0.0,100.3658166908806,47.119954362084876,114.50180299950607,50.63583541244335,49.729981278437236,32.0,32.0,4919.0,997.3459764540463,0.0077124428114098914,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
24.556421848621486,1069.294376396348,14215.628832462191,4.770030386530105,103.85167947126521,-103.35167947126521,pass_bh_up,4.0,0.0,103.85167947126521,47.13322177642308,117.99164600419213,52.46597828686201,51.385701184403224,32.0,32.0,3665.0,492.0804837597292,0.016173366203087083,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
24.556421848621486,1069.294376396348,3553.9072081155477,4.770030386530105,102.76096116509011,-102.26096116509011,pass_bh_down,4.0,0.0,102.76096116509011,47.43147147979883,116.99040260902976,51.51478940316137,51.246171761928736,32.0,32.0,3864.0,316.1012781222459,0.032485100199270846,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
30.0,1069.294376396348,7107.8144162310955,4.770030386530105,103.69701082432337,-103.19701082432337,pass_halo_up,4.0,0.0,103.69701082432337,47.29271022744528,117.88482389255695,52.37167339493423,51.325337429389144,32.0,32.0,4260.0,712.6134102755094,0.012147351842068591,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
12.278210924310743,1069.294376396348,7107.8144162310955,4.770030386530105,104.62647324807966,-104.12647324807966,pass_halo_down,4.0,0.0,104.62647324807966,48.00513937908222,119.02801506180433,52.3414774614947,52.284995786584986,32.0,32.0,2678.0,105.4972147448613,0.055931035662787655,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
24.556421848621486,1069.294376396348,7107.8144162310955,9.54006077306021,103.63805515495834,-103.13805515495834,pass_ml_up,4.0,0.0,103.63805515495834,47.3876198374827,117.85434110620315,52.37947661767037,51.258578537287974,32.0,32.0,3864.0,428.7838427108899,0.017839441996199586,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
24.556421848621486,1069.294376396348,7107.8144162310955,2.3850151932650525,104.04463143877123,-103.54463143877123,pass_ml_down,4.0,0.0,104.04463143877123,47.38253552949866,118.25939209762083,52.39504396133296,51.6495874774383,32.0,32.0,3673.0,627.1582486461759,0.012417970053904066,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
0.3676539994904926,3600.0629394854045,370562.95432599605,15.896814393838408,110.6587945429284,-110.1587945429284,pass_full,5.0,0.0,110.6587945429284,48.19536649372925,125.11740449104718,55.34979249526981,55.309002047658616,32.0,32.0,3058.0,128.26453878334115,0.045115587516777904,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
0.3676539994904926,3600.0629394854045,0.0,15.896814393838408,113.85390431955827,-113.35390431955827,pass_halo_only,5.0,0.0,113.85390431955827,47.15476129192306,128.0003327071352,57.27482948288934,56.57907483666894,32.0,32.0,5000.0,1301.2660624480957,0.0008643488546738851,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
0.3676539994904926,3600.0629394854045,741125.9086519921,15.896814393838408,110.43556908293472,-109.93556908293472,pass_bh_up,5.0,0.0,110.43556908293472,48.07732757257073,124.85876735470593,55.421112951495836,55.01445613143886,32.0,32.0,3551.0,195.7462073945569,0.037270787403267926,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
0.3676539994904926,3600.0629394854045,185281.47716299802,15.896814393838408,113.96563597477713,-113.46563597477713,pass_bh_down,5.0,0.0,113.96563597477713,47.95330268577979,128.35162678051105,55.88045791568792,58.08517805908917,32.0,32.0,2750.0,235.95368988650566,0.03341986593722333,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
0.7353079989809852,3600.0629394854045,370562.95432599605,15.896814393838408,112.9297970729749,-112.4297970729749,pass_halo_up,5.0,0.0,112.9297970729749,47.75447139963873,127.25613849286653,55.28306747947541,57.64672959349949,32.0,32.0,2938.0,589.6331405356867,0.01736500745393769,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
0.1838269997452463,3600.0629394854045,370562.95432599605,15.896814393838408,114.18839617384288,-113.68839617384288,pass_halo_down,5.0,0.0,114.18839617384288,47.930310324869936,128.56748927130386,56.4242647146448,57.764131459198076,32.0,32.0,3004.0,278.7618781369095,0.027539445387976154,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
0.3676539994904926,3600.0629394854045,370562.95432599605,20.0,113.10291886709078,-112.60291886709078,pass_ml_up,5.0,0.0,113.10291886709078,47.83653407403762,127.45387908930206,56.58760038610099,56.515318480989805,32.0,32.0,2966.0,367.1375419088647,0.029874066822587562,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
0.3676539994904926,3600.0629394854045,370562.95432599605,7.948407196919204,112.4512931761024,-111.9512931761024,pass_ml_down,5.0,0.0,112.4512931761024,47.88755815698658,126.81756062319837,55.573681979685944,56.87761119641651,32.0,32.0,3115.0,286.0017739087478,0.03486744316705175,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
18.365160769593494,9004.34834201969,630735.5588868198,8.251777762210809,110.58923844799483,-110.08923844799483,pass_full,6.0,0.0,110.58923844799483,47.62165608117181,124.87573527234638,56.26909035727087,54.32014809072397,32.0,32.0,2750.0,212.9370363303205,0.03777353266228764,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
18.365160769593494,9004.34834201969,0.0,8.251777762210809,102.97680176600433,-102.47680176600433,pass_halo_only,6.0,0.0,102.97680176600433,47.07092158673735,117.09807824202554,52.14818618404138,50.828615581962964,32.0,32.0,1401.0,200.6181995465119,0.059273423238772736,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
18.365160769593494,9004.34834201969,1261471.1177736395,8.251777762210809,111.29318573695602,-110.79318573695602,pass_bh_up,6.0,0.0,111.29318573695602,47.31937613339733,125.48899857697522,56.53478828130029,54.758397455655725,32.0,32.0,3039.0,936.7940872249868,0.011148182649829292,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
18.365160769593494,9004.34834201969,315367.7794434099,8.251777762210809,111.86959369221432,-111.36959369221432,pass_bh_down,6.0,0.0,111.86959369221432,47.74571805657672,126.19330910918734,56.13560933893382,55.73398435328047,32.0,32.0,2964.0,192.2664628429038,0.04528109392324336,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
30.0,9004.34834201969,630735.5588868198,8.251777762210809,107.29656850791372,-106.79656850791372,pass_halo_up,6.0,0.0,107.29656850791372,47.83804192803753,121.64798108632498,53.9061544464156,53.39041406149817,32.0,32.0,3827.0,411.1763989836498,0.02953147394551957,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
9.182580384796747,9004.34834201969,630735.5588868198,8.251777762210809,111.18328177144069,-110.68328177144069,pass_halo_down,6.0,0.0,111.18328177144069,47.567901645898594,125.45365226521027,55.426479473973075,55.75680229746769,32.0,32.0,3352.0,376.31754836671,0.03384099964534836,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
18.365160769593494,9004.34834201969,630735.5588868198,16.503555524421618,109.86458792634883,-109.36458792634883,pass_ml_up,6.0,0.0,109.86458792634883,47.48855111939416,124.11115326216708,54.7258512512278,55.138736675121045,32.0,32.0,2706.0,478.6701957527866,0.018390632026797374,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
18.365160769593494,9004.34834201969,630735.5588868198,4.125888881105404,110.01334170450889,-109.51334170450889,pass_ml_down,6.0,0.0,110.01334170450889,47.436898540664956,124.24441126670837,55.66716012173166,54.3461815827772,32.0,32.0,3131.0,528.5343864309243,0.026032990326665506,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
29.407758110329265,5466.4452809981385,484589.2238858607,5.194385305889657,107.17969615578167,-106.67969615578167,pass_full,7.0,0.0,107.17969615578167,47.63928542864189,121.47148178437423,54.00143292521678,53.17826323056486,32.0,32.0,3467.0,323.40159184934606,0.039641215913719434,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
29.407758110329265,5466.4452809981385,0.0,5.194385305889657,98.55326761692336,-98.05326761692336,pass_halo_only,7.0,0.0,98.55326761692336,46.45850337750552,112.49081863017503,49.73451774027742,48.818749876645946,32.0,32.0,3634.0,636.0386597929341,0.01609761991421513,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
29.407758110329265,5466.4452809981385,969178.4477717214,5.194385305889657,107.47169021161368,-106.97169021161368,pass_bh_up,7.0,0.0,107.47169021161368,47.47975019393106,121.71561526979299,54.599177444734615,52.8725127668791,32.0,32.0,3047.0,558.6521060572552,0.020961595218488772,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
29.407758110329265,5466.4452809981385,242294.61194293035,5.194385305889657,105.90307292100665,-105.40307292100665,pass_bh_down,7.0,0.0,105.90307292100665,47.64299609577436,120.19597174973896,53.17622982344228,52.726843097564355,32.0,32.0,3319.0,365.25525462190734,0.02049996571861143,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
30.0,5466.4452809981385,484589.2238858607,5.194385305889657,106.30648904530328,-105.80648904530328,pass_halo_up,7.0,0.0,106.30648904530328,47.59627876367403,120.58537267440549,53.7467268560281,52.55976218927518,32.0,32.0,3432.0,383.78691461332585,0.032761388015162075,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
14.703879055164633,5466.4452809981385,484589.2238858607,5.194385305889657,109.57755358502041,-109.07755358502041,pass_halo_down,7.0,0.0,109.57755358502041,47.86581809982295,123.9372990149673,54.724295587234096,54.85325799778633,32.0,32.0,3215.0,271.3889815014113,0.02814542858606636,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
29.407758110329265,5466.4452809981385,484589.2238858607,10.388770611779314,106.76307535982315,-106.26307535982315,pass_ml_up,7.0,0.0,106.76307535982315,47.59438420359588,121.04139062090191,54.38469253103522,52.37838282878794,32.0,32.0,3497.0,552.2860758177964,0.016943996657465675,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
29.407758110329265,5466.4452809981385,484589.2238858607,2.5971926529448286,106.89446684857991,-106.39446684857991,pass_ml_down,7.0,0.0,106.89446684857991,47.52504615607349,121.15198069540196,54.37902322838007,52.51544362019984,32.0,32.0,3476.0,552.6811863831999,0.018449544682881597,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
16.954673592203882,1420.035111150617,1752517.1178850129,9.710570729597436,109.08309161660875,-108.58309161660875,pass_full,8.0,0.0,109.08309161660875,47.412683054755945,123.30689653303554,55.41053110199077,53.67256051461797,32.0,32.0,3178.0,842.8498626980486,0.009997898020358732,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
16.954673592203882,1420.035111150617,0.0,9.710570729597436,99.26782376570203,-98.76782376570203,pass_halo_only,8.0,0.0,99.26782376570203,46.86571186096511,113.32753732399156,49.99077898323162,49.277044782470405,32.0,32.0,4112.0,750.1777798653994,0.012394829309556848,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
