v0,r_c,MBH,ML,chi2,reward,status,proposal_id,chi2_losvd,delta_chi2_iteration,max_light_relative_residual,light_constraint_ok,solver_converged,solver_iterations,solver_failure_reason,julia_status_code,chi2_inner,chi2_outer,N_inner,N_outer,N_nonzero_weights,effective_N_orbits,max_weight_fraction,halo_type,alphat,light_rel_tol,delta_chi2_iter_tol,halo_q_axis_ratio,karl_halo_params_active,coverage_status,coverage_strict,coverage_issue_region,coverage_issue_axis,coverage_issue_shell_bands,coverage_reasons,coverage_fraction,coverage_attempted_fraction,coverage_success_fraction,coverage_shell_min,coverage_lfrac_min,coverage_theta_min,coverage_shell_gap,coverage_lfrac_gap,coverage_theta_gap,coverage_joint_holes,coverage_deadline_hit,successful_base_orbits,planned_base_orbits
14.324579411695867,9881.061434544965,7107.8144162310955,4.770030386530105,459.4757200618801,-459.4757200618801,pass_halo_down,4.0,459.4757200618801,0.2736204797612345,3.669812737361205e-05,1.0,1.0,2.0,none,0.0,117.88383757380635,341.59188248807385,32.0,32.0,8566.0,5.326967363116856,0.30811632943875716,nonsingular_isothermal,1.0,0.01,0.3,1.0,0.0,strict_pass,1.0,none,none,,,0.8566,0.8566,1.0,0.8297872340425532,0.849,0.8558558558558559,0.04521276595744683,0.01200000000000001,0.0018018018018017834,0.0,0.0,4283.0,5000.0
28.649158823391733,9881.061434544965,7107.8144162310955,9.54006077306021,158.05753043785643,-158.05753043785643,pass_ml_up,4.0,158.05753043785643,0.24908438417944012,2.3872932464889686e-07,1.0,1.0,5.0,none,0.0,96.72322068073419,61.334309757122206,32.0,32.0,8564.0,16.889580487202693,0.14931756263920284,nonsingular_isothermal,1.0,0.01,0.3,1.0,0.0,strict_pass,1.0,none,none,,,0.8564,0.8564,1.0,0.8297872340425532,0.849,0.8558558558558559,0.04521276595744683,0.01200000000000001,0.0018018018018017834,0.0,0.0,4282.0,5000.0
28.649158823391733,9881.061434544965,7107.8144162310955,2.3850151932650525,181.06619887226034,-181.06619887226034,pass_ml_down,4.0,181.06619887226034,0.1156752783670072,4.223552198749233e-06,1.0,1.0,14.0,none,0.0,97.08545838187618,83.98074049038468,32.0,32.0,8564.0,5.201396511934721,0.3935857454139315,nonsingular_isothermal,1.0,0.01,0.3,1.0,0.0,strict_pass,1.0,none,none,,,0.8564,0.8564,1.0,0.8297872340425532,0.849,0.8558558558558559,0.04521276595744683,0.01200000000000001,0.0018018018018017834,0.0,0.0,4282.0,5000.0
0.42892966607224137,35418.81693480726,370562.95432599605,15.896814393838408,15.40930356242451,-15.40930356242451,pass_full,5.0,15.40930356242451,0.06516509482644395,5.8812473178548855e-09,1.0,1.0,4.0,none,0.0,3.698962252812448,11.710341309612053,32.0,32.0,8564.0,22.615458222207316,0.15393368980377942,nonsingular_isothermal,1.0,0.01,0.3,1.0,0.0,strict_pass,1.0,none,none,,,0.8564,0.8564,1.0,0.8297872340425532,0.849,0.8558558558558559,0.04521276595744683,0.01200000000000001,0.0018018018018017834,0.0,0.0,4282.0,5000.0
0.42892966607224137,35418.81693480726,0.0,15.896814393838408,794.6708166042529,-794.6708166042529,pass_halo_only,5.0,794.6708166042529,0.22168410350934664,2.248182689803948e-07,1.0,1.0,4.0,none,0.0,407.44298674809596,387.22782985615765,32.0,32.0,9904.0,4.840701504493378,0.31564698361752297,nonsingular_isothermal,1.0,0.01,0.3,1.0,0.0,coverage_warn,0.0,inner,joint,1,3 planned shell-band/Lfrac/theta cells have no successful orbit,0.9904,1.0,0.9904,0.9285714285714286,0.952,0.9711711711711711,0.0714285714285714,0.04800000000000004,0.028828828828828867,3.0,0.0,4952.0,5000.0
0.42892966607224137,35418.81693480726,741125.9086519921,15.896814393838408,17.23712477621871,-17.23712477621871,pass_bh_up,5.0,17.23712477621871,0.2794795504610583,1.0363605147666776e-09,1.0,1.0,4.0,none,0.0,3.103108912618065,14.134015863600643,32.0,32.0,8564.0,80.21337325643341,0.0660538054079554,nonsingular_isothermal,1.0,0.01,0.3,1.0,0.0,strict_pass,1.0,none,none,,,0.8564,0.8564,1.0,0.8297872340425532,0.849,0.8558558558558559,0.04521276595744683,0.01200000000000001,0.0018018018018017834,0.0,0.0,4282.0,5000.0
0.42892966607224137,35418.81693480726,185281.47716299802,15.896814393838408,36.006471413264634,-36.006471413264634,pass_bh_down,5.0,36.006471413264634,0.009060793197789963,1.0504054467664603e-08,1.0,1.0,4.0,none,0.0,11.832313590153799,24.17415782311084,32.0,32.0,8564.0,17.58616825803368,0.1490833974911871,nonsingular_isothermal,1.0,0.01,0.3,1.0,0.0,strict_pass,1.0,none,none,,,0.8564,0.8564,1.0,0.8297872340425532,0.849,0.8558558558558559,0.04521276595744683,0.01200000000000001,0.0018018018018017834,0.0,0.0,4282.0,5000.0
0.8578593321444827,35418.81693480726,370562.95432599605,15.896814393838408,15.339604289440171,-15.339604289440171,pass_halo_up,5.0,15.339604289440171,0.08350480105378821,5.487284587823389e-09,1.0,1.0,4.0,none,0.0,3.6365741896312587,11.703030099808906,32.0,32.0,8564.0,22.741993964005214,0.1526755687916968,nonsingular_isothermal,1.0,0.01,0.3,1.0,0.0,strict_pass,1.0,none,none,,,0.8564,0.8564,1.0,0.8297872340425532,0.849,0.8558558558558559,0.04521276595744683,0.01200000000000001,0.0018018018018017834,0.0,0.0,4282.0,5000.0
0.21446483303612068,35418.81693480726,370562.95432599605,15.896814393838408,14.908310302722379,-14.908310302722379,pass_halo_down,5.0,14.908310302722379,0.06082257917871203,6.857639326766022e-09,1.0,1.0,4.0,none,0.0,3.4948965653042885,11.413413737418091,32.0,32.0,8568.0,20.155997995016797,0.15848343041856525,nonsingular_isothermal,1.0,0.01,0.3,1.0,0.0,strict_pass,1.0,none,none,,,0.8568,0.8568,1.0,0.8297872340425532,0.849,0.8561151079136691,0.04521276595744683,0.01200000000000001,0.0015425497439885971,0.0,0.0,4284.0,5000.0
0.42892966607224137,35418.81693480726,370562.95432599605,20.0,27.50119982855532,-27.50119982855532,pass_ml_up,5.0,27.50119982855532,0.26007824158134696,9.417295697884554e-09,1.0,1.0,4.0,none,0.0,5.491227765645948,22.009972062909366,32.0,32.0,8568.0,65.36638524959365,0.06909209352267466,nonsingular_isothermal,1.0,0.01,0.3,1.0,0.0,strict_pass,1.0,none,none,,,0.8568,0.8568,1.0,0.8297872340425532,0.849,0.8561151079136691,0.04521276595744683,0.01200000000000001,0.0015425497439885971,0.0,0.0,4284.0,5000.0
0.42892966607224137,35418.81693480726,370562.95432599605,7.948407196919204,26.560737184296055,-26.560737184296055,pass_ml_down,5.0,26.560737184296055,0.07801832842061884,5.248499324964667e-09,1.0,1.0,5.0,none,0.0,5.449877854469172,21.110859329826898,32.0,32.0,8570.0,57.40372497730344,0.08661845500042903,nonsingular_isothermal,1.0,0.01,0.3,1.0,0.0,strict_pass,1.0,none,none,,,0.857,0.857,1.0,0.8297872340425532,0.85,0.8561151079136691,0.04521276595744683,0.01100000000000001,0.0017985611510791255,0.0,0.0,4285.0,5000.0
21.426020897859075,89952.96963310777,630735.5588868198,8.251777762210809,16.677615822925556,-16.677615822925556,pass_full,6.0,16.677615822925556,0.04703524818553717,1.3720992647624097e-09,1.0,1.0,4.0,none,0.0,2.5908429149763434,14.086772907949214,32.0,32.0,8572.0,44.55007763846129,0.10772803440775669,nonsingular_isothermal,1.0,0.01,0.3,1.0,0.0,strict_pass,1.0,none,none,,,0.8572,0.8572,1.0,0.8297872340425532,0.851,0.8561151079136691,0.04521276595744683,0.010000000000000009,0.0017985611510791255,0.0,0.0,4286.0,5000.0
