v0,r_c,MBH,ML,chi2,reward,status,proposal_id,chi2_losvd,delta_chi2_iteration,max_light_relative_residual,light_constraint_ok,solver_converged,solver_iterations,solver_failure_reason,julia_status_code,chi2_inner,chi2_outer,N_inner,N_outer,N_nonzero_weights,effective_N_orbits,max_weight_fraction,halo_type,alphat,light_rel_tol,delta_chi2_iter_tol,halo_q_axis_ratio,karl_halo_params_active,coverage_status,coverage_strict,coverage_issue_region,coverage_issue_axis,coverage_issue_shell_bands,coverage_reasons,coverage_fraction,coverage_attempted_fraction,coverage_success_fraction,coverage_shell_min,coverage_lfrac_min,coverage_theta_min,coverage_shell_gap,coverage_lfrac_gap,coverage_theta_gap,coverage_joint_holes,coverage_deadline_hit,successful_base_orbits,planned_base_orbits
200.0,1800.0,900000.0,1.0,232.14942779067755,-232.14942779067755,pass_halo_up,91.0,232.14942779067755,0.08960238369746776,6.166219745531275e-08,1.0,1.0,3.0,none,0.0,3.1255867543534044,229.02384103632411,20.0,543.0,8542.0,62.4994615510812,0.04136205099978864,nonsingular_isothermal,1.0,0.01,0.3,1.0,0.0,strict_pass,1.0,none,none,,,0.8542,0.8542,1.0,0.821917808219178,0.851,0.8522522522522522,0.07391552511415533,0.008000000000000007,0.00566141681249599,0.0,0.0,4271.0,5000.0
50.0,1800.0,900000.0,1.0,240.88435571482597,-240.88435571482597,pass_halo_down,91.0,240.88435571482597,0.08916975141693229,1.4905315082601819e-07,1.0,1.0,4.0,none,0.0,4.904288594045087,235.98006712078094,20.0,543.0,8552.0,39.787094248136455,0.065128345109551,nonsingular_isothermal,1.0,0.01,0.3,1.0,0.0,strict_pass,1.0,none,none,,,0.8552,0.8552,1.0,0.821917808219178,0.851,0.8522522522522522,0.07391552511415533,0.008000000000000007,0.00566141681249599,0.0,0.0,4276.0,5000.0
100.0,1800.0,900000.0,2.0,201.14397060554745,-201.14397060554745,pass_ml_up,91.0,201.14397060554745,0.1923185973973034,8.417198487289947e-08,1.0,1.0,3.0,none,0.0,3.3329234809095483,197.81104712463787,20.0,543.0,8564.0,65.33747985443893,0.04736568495293308,nonsingular_isothermal,1.0,0.01,0.3,1.0,0.0,strict_pass,1.0,none,none,,,0.8564,0.8564,1.0,0.821917808219178,0.851,0.8540540540540541,0.07391552511415533,0.008000000000000007,0.005658176161773221,0.0,0.0,4282.0,5000.0
100.0,1800.0,900000.0,0.5,198.40707338305546,-198.40707338305546,pass_ml_down,91.0,198.40707338305546,0.13588191464316424,7.286929561412816e-08,1.0,1.0,3.0,none,0.0,2.8680605662961782,195.53901281675934,20.0,543.0,8576.0,65.66414624688149,0.05620751562369798,nonsingular_isothermal,1.0,0.01,0.3,1.0,0.0,strict_pass,1.0,none,none,,,0.8576,0.8576,1.0,0.821917808219178,0.854,0.8558558558558559,0.07391552511415533,0.0050000000000000044,0.005654935511050563,0.0,0.0,4288.0,5000.0
0.0,1800.0,900000.0,1.0,813.6996128269162,-813.6996128269162,pass_bh_only,91.0,813.6996128269162,0.02068067913660343,4.71717565616453e-06,1.0,1.0,3.0,none,0.0,14.856662742990233,798.8429500839261,20.0,543.0,8500.0,25.653094233009192,0.10650163443529335,none,1.0,0.01,0.3,1.0,0.0,strict_pass,1.0,none,none,,,0.85,0.85,1.0,0.821917808219178,0.846,0.8468468468468469,0.06849315068493156,0.0050000000000000044,0.005671138764663963,0.0,0.0,4250.0,5000.0
100.0,1800.0,900000.0,1.0,196.64739311612118,-196.64739311612118,pass_full,100.0,196.64739311612118,0.21264632167986974,8.481904715532162e-08,1.0,1.0,3.0,none,0.0,3.418478826837083,193.22891428928403,20.0,543.0,8540.0,63.35378613912456,0.056690470210154324,nonsingular_isothermal,1.0,0.01,0.3,1.0,0.0,strict_pass,1.0,none,none,,,0.854,0.854,1.0,0.821917808219178,0.851,0.8507194244604317,0.07391552511415533,0.008000000000000007,0.007194244604316502,0.0,0.0,4270.0,5000.0
100.0,1800.0,0.0,1.0,204.5183089509445,-204.5183089509445,pass_halo_only,100.0,204.5183089509445,0.024527770550577088,2.218496256934775e-08,1.0,1.0,3.0,none,0.0,1.9725215247527021,202.54578742619177,20.0,543.0,8536.0,37.18916129264498,0.09268935885466738,nonsingular_isothermal,1.0,0.01,0.3,1.0,0.0,strict_pass,1.0,none,none,,,0.8536,0.8536,1.0,0.821917808219178,0.851,0.8504504504504504,0.07391552511415533,0.007000000000000006,0.007463218614297773,0.0,0.0,4268.0,5000.0
100.0,1800.0,1800000.0,1.0,191.67957958801705,-191.67957958801705,pass_bh_up,100.0,191.67957958801705,0.1632251772252289,8.383905935563884e-08,1.0,1.0,3.0,none,0.0,4.602277077629065,187.07730251038797,20.0,543.0,8564.0,71.96689390871644,0.04545258334120433,nonsingular_isothermal,1.0,0.01,0.3,1.0,0.0,strict_pass,1.0,none,none,,,0.8564,0.8564,1.0,0.821917808219178,0.851,0.8540540540540541,0.07391552511415533,0.008000000000000007,0.005658176161773221,0.0,0.0,4282.0,5000.0
100.0,1800.0,450000.0,1.0,207.4653581126188,-207.4653581126188,pass_bh_down,100.0,207.4653581126188,0.16246507821261957,9.216209680705027e-08,1.0,1.0,3.0,none,0.0,5.048765537711764,202.41659257490704,20.0,543.0,8542.0,82.91935080509839,0.03571661685026004,nonsingular_isothermal,1.0,0.01,0.3,1.0,0.0,strict_pass,1.0,none,none,,,0.8542,0.8542,1.0,0.821917808219178,0.851,0.8522522522522522,0.07391552511415533,0.008000000000000007,0.00566141681249599,0.0,0.0,4271.0,5000.0
200.0,1800.0,900000.0,1.0,232.14942779067755,-232.14942779067755,pass_halo_up,100.0,232.14942779067755,0.08960238369746776,6.166219745531275e-08,1.0,1.0,3.0,none,0.0,3.1255867543534044,229.02384103632411,20.0,543.0,8542.0,62.4994615510812,0.04136205099978864,nonsingular_isothermal,1.0,0.01,0.3,1.0,0.0,strict_pass,1.0,none,none,,,0.8542,0.8542,1.0,0.821917808219178,0.851,0.8522522522522522,0.07391552511415533,0.008000000000000007,0.00566141681249599,0.0,0.0,4271.0,5000.0
