v0,r_c,MBH,ML,chi2,reward,status,proposal_id,chi2_losvd,delta_chi2_iteration,max_light_relative_residual,max_light_sigma_residual,light_constraint_ok,solver_converged,solver_iterations,solver_failure_reason,julia_status_code,chi2_inner,chi2_outer,N_inner,N_outer,N_nonzero_weights,effective_N_orbits,max_weight_fraction,halo_type,alphat,light_rel_tol,light_sigma_tol,delta_chi2_iter_tol,halo_q_axis_ratio,karl_halo_params_active,coverage_status,coverage_strict,coverage_issue_region,coverage_issue_axis,coverage_issue_shell_bands,coverage_reasons,coverage_fraction,coverage_attempted_fraction,coverage_success_fraction,coverage_shell_min,coverage_lfrac_min,coverage_theta_min,coverage_shell_gap,coverage_lfrac_gap,coverage_theta_gap,coverage_joint_holes,coverage_deadline_hit,successful_base_orbits,planned_base_orbits,phase_volume_valid,phase_volume_convention,phase_volume_normalization,phase_volume_launches_recorded,phase_volume_sos_recorded,phase_volume_valid_base_orbits,phase_volume_invalid_recorded_orbits,phase_volume_nested_groups,phase_volume_duplicate_area_clusters,phase_volume_duplicate_area_orbits,raw_phase_volume_min,raw_phase_volume_max,raw_phase_volume_dynamic_range,normalized_phase_volume_min,normalized_phase_volume_max,wphase_min,wphase_max,wphase_dynamic_range,wphase_pair_max_relative_mismatch,losvd_fit_statistic,losvd_conditioning
195.99409403032791,2943.9598829317947,0.0,16.103850449518994,75.62090275706103,-75.62090275706103,pass_no_bh,8.0,75.62090275706103,0.00012378284459657607,0.00993141781897139,0.039310697571970546,1.0,1.0,897.0,none,0.0,2.2977968572206575,73.32310589984037,20.0,543.0,3429.0,88.71187141519495,0.04221940004284439,nonsingular_isothermal,1.0,0.01,2.0,0.3,1.0,0.0,strict_pass,1.0,none,none,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4995.0,4995.0,1.0,inverse_phase_volume,geometric_mean,4995.0,4995.0,4995.0,0.0,540.0,0.0,0.0,1.577824223329067e+36,9.98179865981293e+56,6.326305878833723e+20,9.76815181560451e-13,617963162.5639875,1.618219435363923e-09,1023735112718.5714,6.326305878833686e+20,0.0,legacy_chi2,none
149.44628334739,4784.525503899127,0.0,12.056327608647353,75.185400123415,-75.185400123415,pass_no_bh,9.0,75.185400123415,0.00013983601557754355,0.009909987181971548,0.0392258704802872,1.0,1.0,898.0,none,0.0,2.485076971545042,72.70032315186995,20.0,543.0,3523.0,93.4710670137426,0.0400415067947826,nonsingular_isothermal,1.0,0.01,2.0,0.3,1.0,0.0,strict_pass,1.0,none,none,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4995.0,4995.0,1.0,inverse_phase_volume,geometric_mean,4995.0,4995.0,4995.0,0.0,540.0,0.0,0.0,1.895353451123563e+36,3.5114160139612986e+55,1.8526444299239997e+19,8.181354706508576e-12,151571412.26245588,6.597550191512593e-09,122229146134.49803,1.852644429923997e+19,0.0,legacy_chi2,none
7.1036914700331355,166.75709230661406,0.0,10.662901217232218,120.75740663676274,-120.75740663676274,pass_no_bh,10.0,120.75740663676274,0.00014467385321381698,0.009978899485291568,0.039498640266452716,1.0,1.0,897.0,none,0.0,4.213919515459247,116.54348712130346,20.0,543.0,3200.0,72.65714423870872,0.03894698725486827,nonsingular_isothermal,1.0,0.01,2.0,0.3,1.0,0.0,strict_pass,1.0,none,none,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4995.0,4995.0,1.0,inverse_phase_volume,geometric_mean,4995.0,4995.0,4995.0,0.0,540.0,0.0,0.0,2.0612186965630834e+35,4.4006672076906846e+52,2.1349831607041232e+17,2.053972560813917e-12,438519.68298860645,2.280399349887293e-06,486861421169.003,2.134983160704136e+17,0.0,legacy_chi2,none
132.50267795836817,68.09304059816674,0.0,15.684287154677545,123.56176880438049,-123.56176880438049,pass_no_bh,11.0,123.56176880438049,0.00022817157625354412,0.009972704081886184,0.039474117521156454,1.0,1.0,897.0,none,0.0,3.908748053109298,119.65302075127117,20.0,543.0,3933.0,104.8447462287787,0.03206643801629137,nonsingular_isothermal,1.0,0.01,2.0,0.3,1.0,0.0,strict_pass,1.0,none,none,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4995.0,4995.0,1.0,inverse_phase_volume,geometric_mean,4995.0,4995.0,4995.0,0.0,540.0,0.0,0.0,3.8044561412578124e+37,4.615814008509185e+57,1.2132651388598018e+20,1.0586879535925119e-14,1284469.1870245987,7.78531715748234e-07,94456539021402.62,1.2132651388597831e+20,0.0,legacy_chi2,none
0.0,136.9450703847639,608738.1411240526,5.140722096184752,221.75412176771545,-221.75412176771545,pass_no_halo,1.0,221.75412176771545,0.00025863193712893917,0.009968855261299092,0.03945888305767241,1.0,1.0,907.0,none,0.0,3.7111994630743403,218.04292230464108,20.0,543.0,675.0,64.57646545681423,0.0461828833900949,none,1.0,0.01,2.0,0.3,1.0,0.0,severe_coverage_warn,0.0,multiple,multiple,1;2;4;5;6;7;8,shell_band minimum coverage 0.66 is below 0.8 | shell_band coverage gap 0.282 exceeds 0.1 | Lfrac minimum coverage 0.625 is below 0.8 | Lfrac coverage gap 0.375 exceeds 0.1 | third_integral minimum coverage 0.707 is below 0.8 | third_integral coverage gap 0.287 exceeds 0.1 | 19 planned shell-band/Lfrac/third-integral cells have no successful orbit,0.8506506506506506,1.0,0.8506506506506506,0.660472972972973,0.6246913580246913,0.7074074074074074,0.28229332273449914,0.37530864197530867,0.2870370370370371,19.0,0.0,4249.0,4995.0,1.0,inverse_phase_volume,geometric_mean,4249.0,4249.0,4249.0,0.0,540.0,0.0,0.0,2.5919259463660937e+43,2.6645102034133587e+51,102800398.5665188,7.3454100235581325e-06,755.1110780562722,0.0013243084746870557,136139.43902284678,102800398.56651796,0.0,legacy_chi2,none
0.0,3431.7586320748433,413228.03522281465,12.869259726638841,inf,-1000000.0,physics_exception_no_halo,2.0,inf,inf,inf,inf,0.0,0.0,0.0,exception,3.0,inf,inf,0.0,0.0,0.0,0.0,0.0,none,1.0,0.01,2.0,0.3,1.0,0.0,severe_coverage_warn,0.0,multiple,multiple,1;2;3;4;5;8,total orbit coverage 0.805 is below 0.85 | shell_band minimum coverage 0.517 is below 0.8 | shell_band coverage gap 0.44 exceeds 0.1 | Lfrac minimum coverage 0.573 is below 0.8 | Lfrac coverage gap 0.427 exceeds 0.1 | third_integral minimum coverage 0.663 is below 0.8 | third_integral coverage gap 0.328 exceeds 0.1 | 12 planned shell-band/Lfrac/third-integral cells have no successful orbit,0.805005005005005,1.0,0.805005005005005,0.5168918918918919,0.5728395061728395,0.662962962962963,0.44018282988871227,0.4271604938271605,0.3277777777777777,12.0,0.0,4021.0,4995.0,1.0,inverse_phase_volume,geometric_mean,4021.0,4021.0,4021.0,0.0,536.0,0.0,0.0,1.1164149552597102e+43,1.8813145123360537e+52,1685139117.3798866,2.6130832545260503e-06,4403.408809172207,0.0002270967887235501,382689.6821094113,1685139117.379893,0.0,legacy_chi2,none
0.0,988.3273192716629,1410.7439751334823,0.07207459025510284,618.4744985176578,-618.4744985176578,pass_no_halo,3.0,618.4744985176578,0.0002737299986392827,0.009974741462119852,0.03948218191233047,1.0,1.0,907.0,none,0.0,22.00833403694593,596.4661644807118,20.0,543.0,467.0,38.354408490208186,0.07230324872314293,none,1.0,0.01,2.0,0.3,1.0,0.0,severe_coverage_warn,0.0,multiple,multiple,1;3;4;5;8,total orbit coverage 0.811 is below 0.85 | shell_band minimum coverage 0.51 is below 0.8 | shell_band coverage gap 0.455 exceeds 0.1 | Lfrac minimum coverage 0.612 is below 0.8 | Lfrac coverage gap 0.388 exceeds 0.1 | third_integral minimum coverage 0.68 is below 0.8 | third_integral coverage gap 0.313 exceeds 0.1 | 11 planned shell-band/Lfrac/third-integral cells have no successful orbit,0.8108108108108109,1.0,0.8108108108108109,0.5101351351351351,0.6115226337448559,0.6796296296296296,0.4548887122416535,0.38847736625514406,0.312962962962963,11.0,0.0,4050.0,4995.0,1.0,inverse_phase_volume,geometric_mean,4050.0,4050.0,4050.0,0.0,537.0,0.0,0.0,6.79773051224012e+36,1.6773376649788554e+47,24674965592.687294,8.301474099218619e-08,2048.385877668028,0.00048818926692584095,12046053.364114279,24674965592.68713,0.0,legacy_chi2,none
0.0,1.1194908112834212,4286.647284119604,15.85557530618052,inf,-1000000.0,physics_exception_no_halo,4.0,inf,inf,inf,inf,0.0,0.0,0.0,exception,3.0,inf,inf,0.0,0.0,0.0,0.0,0.0,none,1.0,0.01,2.0,0.3,1.0,0.0,severe_coverage_warn,0.0,multiple,multiple,3;7;8,shell_band minimum coverage 0.507 is below 0.8 | shell_band coverage gap 0.492 exceeds 0.1 | Lfrac minimum coverage 0.79 is below 0.8 | Lfrac coverage gap 0.21 exceeds 0.1 | third_integral coverage gap 0.146 exceeds 0.1 | 4 planned shell-band/Lfrac/third-integral cells have no successful orbit,0.8988988988988988,1.0,0.8988988988988988,0.5067567567567568,0.7901234567901234,0.8444444444444444,0.4916534181240063,0.2098765432098766,0.14629629629629626,4.0,0.0,4490.0,4995.0,1.0,inverse_phase_volume,geometric_mean,4490.0,4490.0,4490.0,0.0,537.0,0.0,0.0,4.284173560829057e+37,1.450263495179935e+52,338516513065657.8,2.6793417637601356e-10,90700.14311792722,1.1025340926968684e-05,3732259965.957533,338516513065658.44,0.0,legacy_chi2,none
0.0,3960.194368203009,37657.59755810991,19.605191814949166,inf,-1000000.0,physics_exception_no_halo,5.0,inf,inf,inf,inf,0.0,0.0,0.0,exception,3.0,inf,inf,0.0,0.0,0.0,0.0,0.0,none,1.0,0.01,2.0,0.3,1.0,0.0,severe_coverage_warn,0.0,multiple,multiple,3;8,shell_band minimum coverage 0.5 is below 0.8 | shell_band coverage gap 0.454 exceeds 0.1 | Lfrac minimum coverage 0.668 is below 0.8 | Lfrac coverage gap 0.332 exceeds 0.1 | third_integral minimum coverage 0.776 is below 0.8 | third_integral coverage gap 0.217 exceeds 0.1 | 5 planned shell-band/Lfrac/third-integral cells have no successful orbit,0.8538538538538538,1.0,0.8538538538538538,0.5,0.6683127572016461,0.7759259259259259,0.4538950715421304,0.33168724279835393,0.21666666666666667,5.0,0.0,4265.0,4995.0,1.0,inverse_phase_volume,geometric_mean,4265.0,4265.0,4265.0,0.0,537.0,0.0,0.0,6.8862637885947655e+40,1.5971606274462116e+52,231934279092.16553,8.115820345369984e-08,18823.369410449257,5.312545157005092e-05,12321613.31134557,231934279092.1666,0.0,legacy_chi2,none
0.0,9.314905380915626,159651.42035636824,2.66760426140416,377.36294502559304,-377.36294502559304,pass_no_halo,6.0,377.36294502559304,0.00039552185222646585,0.00991314154257599,0.03923835612111054,1.0,1.0,910.0,none,0.0,6.500086302044309,370.86285872354875,20.0,543.0,753.0,50.90045785017709,0.05236608325203101,none,1.0,0.01,2.0,0.3,1.0,0.0,severe_coverage_warn,0.0,multiple,multiple,1;2;3;4;5;7;8,total orbit coverage 0.82 is below 0.85 | shell_band minimum coverage 0.552 is below 0.8 | shell_band coverage gap 0.394 exceeds 0.1 | Lfrac minimum coverage 0.581 is below 0.8 | Lfrac coverage gap 0.419 exceeds 0.1 | third_integral minimum coverage 0.685 is below 0.8 | third_integral coverage gap 0.309 exceeds 0.1 | 18 planned shell-band/Lfrac/third-integral cells have no successful orbit,0.8202202202202202,1.0,0.8202202202202202,0.5523648648648649,0.5810699588477366,0.6851851851851852,0.39358108108108103,0.4189300411522634,0.30925925925925923,18.0,0.0,4097.0,4995.0,1.0,inverse_phase_volume,geometric_mean,4097.0,4097.0,4097.0,0.0,538.0,0.0,0.0,2.4276017606862307e+41,9.430145878339895e+50,3884552248.6662707,6.466782017081554e-07,2512.0552626088606,0.00039808041442586085,1546364.1690079698,3884552248.6662483,0.0,legacy_chi2,none
0.0,83.43099444285643,3035878.3691070955,16.552811778095286,86.76487941103642,-86.76487941103642,pass_no_halo,7.0,86.76487941103642,7.171824870511045e-05,0.009919240848823268,0.039262498493091665,1.0,1.0,906.0,none,0.0,1.210568016417913,85.5543113946185,20.0,543.0,2143.0,75.6900685659308,0.0495168676114825,none,1.0,0.01,2.0,0.3,1.0,0.0,severe_coverage_warn,0.0,multiple,multiple,1;2;3;4;5;6;7;8,shell_band minimum coverage 0.726 is below 0.8 | shell_band coverage gap 0.208 exceeds 0.1 | Lfrac minimum coverage 0.629 is below 0.8 | Lfrac coverage gap 0.371 exceeds 0.1 | third_integral minimum coverage 0.726 is below 0.8 | third_integral coverage gap 0.269 exceeds 0.1 | 19 planned shell-band/Lfrac/third-integral cells have no successful orbit,0.8656656656656657,1.0,0.8656656656656657,0.7263513513513513,0.6288065843621399,0.725925925925926,0.20846581875993642,0.3711934156378601,0.2685185185185185,19.0,0.0,4324.0,4995.0,1.0,inverse_phase_volume,geometric_mean,4324.0,4324.0,4324.0,0.0,540.0,0.0,0.0,7.662396915886405e+42,2.513240854005584e+52,3279966936.709968,1.1676173100828517e-07,382.9746171801951,0.00261113910724137,8564449.938902002,3279966936.709939,0.0,legacy_chi2,none
0.0,2943.9598829317947,58421.370856632195,16.103850449518994,inf,-1000000.0,physics_exception_no_halo,8.0,inf,inf,inf,inf,0.0,0.0,0.0,exception,3.0,inf,inf,0.0,0.0,0.0,0.0,0.0,none,1.0,0.01,2.0,0.3,1.0,0.0,severe_coverage_warn,0.0,multiple,multiple,3;4;7;8,total orbit coverage 0.839 is below 0.85 | shell_band minimum coverage 0.492 is below 0.8 | shell_band coverage gap 0.475 exceeds 0.1 | Lfrac minimum coverage 0.653 is below 0.8 | Lfrac coverage gap 0.347 exceeds 0.1 | third_integral minimum coverage 0.756 is below 0.8 | third_integral coverage gap 0.237 exceeds 0.1 | 11 planned shell-band/Lfrac/third-integral cells have no successful orbit,0.8390390390390391,1.0,0.8390390390390391,0.49155405405405406,0.6534979423868312,0.7555555555555555,0.4750596184419714,0.34650205761316877,0.23703703703703705,11.0,0.0,4191.0,4995.0,1.0,inverse_phase_volume,geometric_mean,4191.0,4191.0,4191.0,0.0,537.0,0.0,0.0,1.8603824341425317e+41,9.07400875559623e+51,48774964701.16119,2.030482326266965e-07,9903.6703790002,0.00010097266586339605,4924938.213269242,48774964701.16076,0.0,legacy_chi2,none
0.0,4784.525503899127,7854157.846231964,12.056327608647353,64.55174246131877,-64.55174246131877,pass_no_halo,9.0,64.55174246131877,5.681083398201281e-05,0.009954221170888504,0.039400958165893854,1.0,1.0,902.0,none,0.0,1.4803068730994637,63.071435588219295,20.0,543.0,2313.0,98.31219469015397,0.03157694628353801,none,1.0,0.01,2.0,0.3,1.0,0.0,severe_coverage_warn,0.0,multiple,multiple,1;2;3;4;5;6;7;8,shell_band coverage gap 0.127 exceeds 0.1 | Lfrac minimum coverage 0.574 is below 0.8 | Lfrac coverage gap 0.426 exceeds 0.1 | third_integral minimum coverage 0.719 is below 0.8 | third_integral coverage gap 0.28 exceeds 0.1 | 25 planned shell-band/Lfrac/third-integral cells have no successful orbit,0.8810810810810811,1.0,0.8810810810810811,0.8060413354531002,0.5736625514403292,0.7185185185185186,0.12718600953895065,0.4263374485596708,0.27962962962962956,25.0,0.0,4401.0,4995.0,1.0,inverse_phase_volume,geometric_mean,4401.0,4401.0,4401.0,0.0,540.0,0.0,0.0,1.0046162838780581e+44,9.479521529911933e+52,943596244.858656,4.552662084327219e-07,429.58748468815105,0.0023278145561571157,2196517.073917155,943596244.8586482,0.0,legacy_chi2,none
0.0,166.75709230661406,90156.3208594143,10.662901217232218,inf,-1000000.0,physics_exception_no_halo,10.0,inf,inf,inf,inf,0.0,0.0,0.0,exception,3.0,inf,inf,0.0,0.0,0.0,0.0,0.0,none,1.0,0.01,2.0,0.3,1.0,0.0,severe_coverage_warn,0.0,multiple,multiple,1;3;4;8,total orbit coverage 0.83 is below 0.85 | shell_band minimum coverage 0.497 is below 0.8 | shell_band coverage gap 0.489 exceeds 0.1 | Lfrac minimum coverage 0.67 is below 0.8 | Lfrac coverage gap 0.33 exceeds 0.1 | third_integral minimum coverage 0.711 is below 0.8 | third_integral coverage gap 0.281 exceeds 0.1 | 12 planned shell-band/Lfrac/third-integral cells have no successful orbit,0.8296296296296296,1.0,0.8296296296296296,0.4966216216216216,0.6699588477366255,0.7111111111111111,0.4890699523052464,0.3300411522633745,0.28148148148148144,12.0,0.0,4144.0,4995.0,1.0,inverse_phase_volume,geometric_mean,4144.0,4144.0,4144.0,0.0,537.0,0.0,0.0,4.998172289133441e+39,7.811407495574409e+51,1562852787719.4712,5.7888765453043456e-09,9047.16184659277,0.00011053190126985599,172745090.031528,1562852787719.4731,0.0,legacy_chi2,none
0.0,68.09304059816674,705402.1700780571,15.684287154677545,137.84230813257315,-137.84230813257315,pass_no_halo,11.0,137.84230813257315,0.00013782570712805864,0.00993467188432948,0.039323577865751656,1.0,1.0,910.0,none,0.0,2.7227367587011733,135.11957137387196,20.0,543.0,1256.0,84.31549268552638,0.03288813066555708,none,1.0,0.01,2.0,0.3,1.0,0.0,severe_coverage_warn,0.0,multiple,multiple,1;2;3;4;5;8,total orbit coverage 0.814 is below 0.85 | shell_band minimum coverage 0.517 is below 0.8 | shell_band coverage gap 0.437 exceeds 0.1 | Lfrac minimum coverage 0.595 is below 0.8 | Lfrac coverage gap 0.405 exceeds 0.1 | third_integral minimum coverage 0.678 is below 0.8 | third_integral coverage gap 0.315 exceeds 0.1 | 15 planned shell-band/Lfrac/third-integral cells have no successful orbit,0.8136136136136136,1.0,0.8136136136136136,0.5168918918918919,0.5950617283950618,0.6777777777777778,0.4370031796502385,0.4049382716049382,0.31481481481481477,15.0,0.0,4064.0,4995.0,1.0,inverse_phase_volume,geometric_mean,4064.0,4064.0,4064.0,0.0,537.0,0.0,0.0,1.0736184848077188e+44,1.9558781851038766e+52,182176277.02769735,1.151011837666419e-05,2096.8705140087723,0.0004769011692992963,86880.07953310167,182176277.02769792,0.0,legacy_chi2,none
200.0,136.9450703847639,0.0,5.140722096184752,132.79488610224152,-132.79488610224152,pass_no_bh_halo_up,1.0,132.79488610224152,0.00018999167019728702,0.009959697880773924,0.039422636166952664,1.0,1.0,897.0,none,0.0,3.5340248075354252,129.26086129470607,20.0,543.0,4541.0,91.8893832233489,0.03558818033541732,nonsingular_isothermal,1.0,0.01,2.0,0.3,1.0,0.0,strict_pass,1.0,none,none,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4995.0,4995.0,1.0,inverse_phase_volume,geometric_mean,4995.0,4995.0,4995.0,0.0,540.0,0.0,0.0,6.365745286627257e+36,2.3533936396024064e+58,3.696964822871978e+21,3.3192316235560337e-15,12271082.551250761,8.149240263224147e-08,301274545862713.1,3.6969648228719363e+21,0.0,legacy_chi2,none
53.283302478975905,136.9450703847639,0.0,5.140722096184752,88.48519961246693,-88.48519961246693,pass_no_bh_halo_down,1.0,88.48519961246693,0.0001808287687339316,0.009953609806592711,0.0393985382539159,1.0,1.0,897.0,none,0.0,2.4825396066668666,86.00266000580005,20.0,543.0,4543.0,115.55450351489634,0.03846890044745868,nonsingular_isothermal,1.0,0.01,2.0,0.3,1.0,0.0,strict_pass,1.0,none,none,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4995.0,4995.0,1.0,inverse_phase_volume,geometric_mean,4995.0,4995.0,4995.0,0.0,540.0,0.0,0.0,8.319810252865495e+34,1.3164073868401482e+56,1.5822565020479324e+21,1.6071732021079867e-15,2542960.2489525913,3.9324248202931427e-07,622210474072358.0,1.5822565020479534e+21,0.0,legacy_chi2,none
106.56660495795181,273.8901407695278,0.0,5.140722096184752,98.72136199178794,-98.72136199178794,pass_no_bh_halo_scale_up,1.0,98.72136199178794,0.00015341731032947337,0.009949827634259473,0.03938356759862104,1.0,1.0,897.0,none,0.0,2.066885014382968,96.65447697740498,20.0,543.0,4800.0,87.32661928716183,0.0516250921283287,nonsingular_isothermal,1.0,0.01,2.0,0.3,1.0,0.0,strict_pass,1.0,none,none,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4995.0,4995.0,1.0,inverse_phase_volume,geometric_mean,4995.0,4995.0,4995.0,0.0,540.0,0.0,0.0,8.910405871841924e+35,1.598037083745346e+57,1.7934503845614453e+21,1.0067713010138385e-14,18055943.769686885,5.538342458059955e-08,99327424112405.7,1.7934503845614387e+21,0.0,legacy_chi2,none
106.56660495795181,68.47253519238195,0.0,5.140722096184752,114.70680369740339,-114.70680369740339,pass_no_bh_halo_scale_down,1.0,114.70680369740339,0.00021032179888891278,0.009974936169211596,0.03948295260506923,1.0,1.0,897.0,none,0.0,3.655011759647441,111.05179193775597,20.0,543.0,3909.0,116.65299571765944,0.02583337353082196,nonsingular_isothermal,1.0,0.01,2.0,0.3,1.0,0.0,strict_pass,1.0,none,none,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4995.0,4995.0,1.0,inverse_phase_volume,geometric_mean,4995.0,4995.0,4995.0,0.0,540.0,0.0,0.0,1.546821730449975e+36,1.9419998826124054e+57,1.2554775022765372e+21,1.3920712110410818e-15,1747714.0870289397,5.721759682671948e-07,718354055502760.2,1.255477502276543e+21,0.0,legacy_chi2,none
106.56660495795181,136.9450703847639,0.0,10.281444192369504,108.43904130135589,-108.43904130135589,pass_no_bh_ml_up,1.0,108.43904130135589,0.00018942668080512703,0.009957133326469032,0.0394124851069002,1.0,1.0,897.0,none,0.0,3.3052087532829573,105.13383254807293,20.0,543.0,4523.0,95.32943677158651,0.036616468853425226,nonsingular_isothermal,1.0,0.01,2.0,0.3,1.0,0.0,strict_pass,1.0,none,none,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4995.0,4995.0,1.0,inverse_phase_volume,geometric_mean,4995.0,4995.0,4995.0,0.0,540.0,0.0,0.0,6.74095147546087e+37,1.9862742623918554e+57,2.9465784906218398e+19,1.2387439989792796e-13,3650056.422779207,2.7396836765569373e-07,8072692992450.388,2.9465784906218234e+19,0.0,legacy_chi2,none
106.56660495795181,136.9450703847639,0.0,2.570361048092376,108.4141576656905,-108.4141576656905,pass_no_bh_ml_down,1.0,108.4141576656905,0.00018871997352221115,0.009959359371215476,0.03942129627297983,1.0,1.0,897.0,none,0.0,3.294540168119378,105.11961749757113,20.0,543.0,4464.0,92.05782409269924,0.03837808079885257,nonsingular_isothermal,1.0,0.01,2.0,0.3,1.0,0.0,strict_pass,1.0,none,none,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4995.0,4995.0,1.0,inverse_phase_volume,geometric_mean,4995.0,4995.0,4995.0,0.0,540.0,0.0,0.0,1.3567709290346588e+36,1.9138485053049196e+57,1.410590737425824e+21,6.4115075294576064e-15,9044013.13398888,1.1057038343319478e-07,155969558704487.22,1.410590737425832e+21,0.0,legacy_chi2,none
200.0,3431.7586320748433,0.0,12.869259726638841,75.08570069520111,-75.08570069520111,pass_no_bh_halo_up,2.0,75.08570069520111,0.0001581007559536829,0.00993377392562767,0.0393200235511913,1.0,1.0,897.0,none,0.0,2.4987031016975307,72.58699759350357,20.0,543.0,3951.0,96.962627832223,0.037651287805824926,nonsingular_isothermal,1.0,0.01,2.0,0.3,1.0,0.0,strict_pass,1.0,none,none,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4995.0,4995.0,1.0,inverse_phase_volume,geometric_mean,4995.0,4995.0,4995.0,0.0,540.0,0.0,0.0,7.937625793578901e+35,6.936624673036655e+56,8.738916211756921e+20,8.146418879076126e-13,711908720.1011972,1.4046744642457124e-09,1227533244783.7603,8.738916211756764e+20,0.0,legacy_chi2,none
75.2693608872111,3431.7586320748433,0.0,12.869259726638841,101.50492017452137,-101.50492017452137,pass_no_bh_halo_down,2.0,101.50492017452137,0.000109673395385812,0.009950547022191673,0.03938641509149216,1.0,1.0,898.0,none,0.0,3.577230839060112,97.92768933546125,20.0,543.0,3196.0,85.08613535908046,0.03635408136337478,nonsingular_isothermal,1.0,0.01,2.0,0.3,1.0,0.0,strict_pass,1.0,none,none,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4995.0,4995.0,1.0,inverse_phase_volume,geometric_mean,4995.0,4995.0,4995.0,0.0,540.0,0.0,0.0,4.973921651456458e+35,7.937985131893266e+54,1.5959208222688578e+19,3.6765413971814394e-12,58674689.696953274,1.7043123792641476e-08,271994761371.82455,1.5959208222688657e+19,0.0,legacy_chi2,none
150.5387217744222,6863.5172641496865,0.0,12.869259726638841,100.93806414684404,-100.93806414684404,pass_no_bh_halo_scale_up,2.0,100.93806414684404,0.00011425239658535702,0.009950459337400583,0.0393860680161433,1.0,1.0,898.0,none,0.0,3.6711815932531255,97.26688255359093,20.0,543.0,3248.0,91.45271780101835,0.029827553270717982,nonsingular_isothermal,1.0,0.01,2.0,0.3,1.0,0.0,strict_pass,1.0,none,none,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4995.0,4995.0,1.0,inverse_phase_volume,geometric_mean,4995.0,4995.0,4995.0,0.0,540.0,0.0,0.0,3.299108794798296e+35,1.0042118864654644e+55,3.043888361756378e+19,2.390795394505056e-12,72773142.76674677,1.3741333161949736e-08,418270840866.757,3.043888361756373e+19,0.0,legacy_chi2,none
150.5387217744222,1715.8793160374216,0.0,12.869259726638841,81.31018062869576,-81.31018062869576,pass_no_bh_halo_scale_down,2.0,81.31018062869576,0.00015435046692857668,0.009980204412088124,0.039503805448664164,1.0,1.0,896.0,none,0.0,2.418282511600237,78.89189811709554,20.0,543.0,3332.0,90.2927314091021,0.03796978499104341,nonsingular_isothermal,1.0,0.01,2.0,0.3,1.0,0.0,strict_pass,1.0,none,none,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4995.0,4995.0,1.0,inverse_phase_volume,geometric_mean,4995.0,4995.0,4995.0,0.0,540.0,0.0,0.0,9.410687972565982e+35,1.1035234913170274e+57,1.1726278615697565e+21,3.227985891284422e-13,378522619.2874213,2.6418500481755253e-09,3097906972580.038,1.1726278615697617e+21,0.0,legacy_chi2,none
150.5387217744222,3431.7586320748433,0.0,20.0,64.59208812157931,-64.59208812157931,pass_no_bh_ml_up,2.0,64.59208812157931,0.00012949637445558437,0.009900153187401665,0.039186945404985005,1.0,1.0,898.0,none,0.0,2.0929964228828295,62.49909169869649,20.0,543.0,3978.0,104.81792751984777,0.030673894064754098,nonsingular_isothermal,1.0,0.01,2.0,0.3,1.0,0.0,strict_pass,1.0,none,none,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4995.0,4995.0,1.0,inverse_phase_volume,geometric_mean,4995.0,4995.0,4995.0,0.0,540.0,0.0,0.0,4.843365056262759e+36,1.3165089029954202e+56,2.7181698833398817e+19,6.749286480912535e-12,183457072.4644967,5.450866442848769e-09,148163810030.5968,2.7181698833399124e+19,0.0,legacy_chi2,none
