radius_pc,density,density_source
0.0791130198278409,52.652289990048146,karl_inner_continuation
0.2353731753047228,7.713427126563489,karl_inner_continuation
0.3921135516354901,2.8690669608158124,karl_inner_continuation
0.5488927088289075,1.4824755938367504,karl_inner_continuation
0.7056843322811864,0.9033656705591474,karl_inner_continuation
0.8624815547231528,0.607783901912088,karl_inner_continuation
1.01928177529833,0.4368326537834138,karl_inner_continuation
1.1760837892625096,0.3291313026316258,karl_inner_continuation
1.3328869614880414,0.2569155005284514,karl_inner_continuation
1.4896909252350383,0.2061407989095853,karl_inner_continuation
1.6464954538730063,0.1690829537072983,karl_inner_continuation
1.80330039978217,0.141208046413265,karl_inner_continuation
1.9601056626717903,0.1197123394198171,karl_inner_continuation
2.116911172014989,0.1027862995056232,karl_inner_continuation
2.273716876767464,0.08921960368882341,karl_inner_continuation
2.43052273907336,0.07817783015132372,karl_inner_continuation
2.5873287302636148,0.0690705521072174,karl_inner_continuation
2.74413482822806,0.0614704457545764,karl_inner_continuation
2.90094101564104,0.055062047204322485,karl_inner_continuation
3.057747278733476,0.04960835764888599,karl_inner_continuation
3.2145536064246594,0.04492852908816589,karl_inner_continuation
3.371359989696692,0.040882619024823395,karl_inner_continuation
3.5281664211356407,0.037360965616227496,karl_inner_continuation
3.684972894590209,0.0342766492639038,karl_inner_continuation
3.841779404913815,0.0315600567508269,karl_inner_continuation
3.998585947767517,0.029154903365678005,karl_inner_continuation
4.1553925194675685,0.027015282550917,karl_inner_continuation
4.31219911686622,0.025103450505799704,karl_inner_continuation
4.469005737257645,0.0233881436754092,karl_inner_continuation
4.625812378303071,0.021843287485113803,karl_inner_continuation
4.782619037970469,0.0204469956745753,karl_inner_continuation
4.9394257144859415,0.0191807878071272,karl_inner_continuation
5.017821599484001,0.018592993454434496,resolved_abel
5.104543292403853,0.0179297739577557,resolved_abel
5.192763773567521,0.0172860867202354,resolved_abel
5.282508946138615,0.0166615803029919,resolved_abel
5.373805160958311,0.0160558966907567,resolved_abel
5.466679224282453,0.0154686722773125,resolved_abel
5.561158405652377,0.014899538797951,resolved_abel
5.65727044590172,0.014348124231576102,resolved_abel
5.755043565301677,0.013814053573400098,resolved_abel
5.8545064718469755,0.0132969497245479,resolved_abel
5.955688369685077,0.012796434159639398,resolved_abel
6.058618967691046,0.0123121277139213,resolved_abel
6.163328488190642,0.0118436511442402,resolved_abel
6.269847675834141,0.0113906258212997,resolved_abel
6.378207806623535,0.0109526742940387,resolved_abel
6.488440697095742,0.0105294208091454,resolved_abel
6.60057871366454,0.010120491850464802,resolved_abel
6.714654782123924,0.0097255166109032,resolved_abel
6.830702397315753,0.009344127388873502,resolved_abel
6.9487556329644296,0.008975960019038902,resolved_abel
7.068849151681596,0.0086206542368596,resolved_abel
7.191018215143701,0.0082778540182846,resolved_abel
7.31529869444549,0.007947207879948298,resolved_abel
7.4417270806324245,0.0076283691778463,resolved_abel
7.570340495415109,0.007320996343581099,resolved_abel
7.701176702068933,0.0070247531239201,resolved_abel
7.834274116522048,0.0067393087816333,resolved_abel
7.96967181863502,0.006464338275255,resolved_abel
8.107409563675363,0.0061995224185538,resolved_abel
8.247527793990452,0.0059445480148794,resolved_abel
8.390067650882122,0.0056991079839988,resolved_abel
8.535070986686527,0.005462901447565401,resolved_abel
8.682580377062754,0.0052356338261874,resolved_abel
8.83263913349383,0.0050170168623225,resolved_abel
8.985291316003766,0.004806768744864601,resolved_abel
9.140581746094384,0.004604614067971302,resolved_abel
9.298556019905776,0.004410283885591701,resolved_abel
9.45926052160413,0.0042235157107505,resolved_abel
9.622742437000996,0.004044053512333299,resolved_abel
9.78904976740793,0.0038716476946889004,resolved_abel
9.95823134373053,0.0037060550725307997,resolved_abel
10.130336840806123,0.0035470388302468,resolved_abel
10.3054167919892,0.003394368481613,resolved_abel
10.483522603988947,0.0032478198143329,resolved_abel
10.664706571963206,0.0031071747969625006,resolved_abel
10.849021894873289,0.002972221583458801,resolved_abel
11.036522691104206,0.0028427543594928997,resolved_abel
11.227264014354786,0.002718573301731,resolved_abel
11.421301869802473,0.0025994844833693,resolved_abel
11.6186932305475,0.0024852997822777997,resolved_abel
11.819496054341219,0.0023758367861492,resolved_abel
12.023769300603576,0.002270918693027,resolved_abel
12.231572947734694,0.0021703742120621,resolved_abel
12.442968010725634,0.0020740374536135,resolved_abel
12.658016559073516,0.0019817478263164,resolved_abel
12.876781735006286,0.0018933499261573,resolved_abel
13.099327772022422,0.0018086934262698,resolved_abel
13.32572001375111,0.0017276329642102,resolved_abel
13.556024933138293,0.0016500280291395003,resolved_abel
13.790310151964402,0.0015757428489986999,resolved_abel
14.028644460699322,0.0015046462751865,resolved_abel
14.271097838700571,0.0014366116627004,resolved_abel
14.51774147476053,0.0013715167748814998,resolved_abel
14.768647788008781,0.0013092436439714997,resolved_abel
15.023890449175706,0.0012496784757038998,resolved_abel
15.283544402223553,0.0011927115299340998,resolved_abel
15.547685886351413,0.0011382370107255,resolved_abel
15.816392458380424,0.0010861529529004,resolved_abel
16.089743015525894,0.0010363611164048,resolved_abel
16.367817818562983,0.000988766874341,resolved_abel
16.65069851539275,0.0009432791082868,resolved_abel
16.938468165015482,0.0008998101018744001,resolved_abel
17.231211261918375,0.000858275437954,resolved_abel
17.529013760884627,0.0008185938945737999,resolved_abel
17.831963102231402,0.0007806873479028999,resolved_abel
18.14014823748388,0.0007444806709939,resolved_abel
18.453659655493126,0.0007099016615308,resolved_abel
18.77258940900523,0.0006768808308607999,resolved_abel
19.09703114168971,0.0006453515447672,resolved_abel
19.427080115635047,0.0006152496992553002,resolved_abel
19.762833239319377,0.0005865137483485999,resolved_abel
20.10438909606461,0.0005590845954589,resolved_abel
20.451847972982307,0.000532905507117,resolved_abel
20.805311890419883,0.0005079220337831,resolved_abel
21.16488463191556,0.00048408192550810004,resolved_abel
21.53067177467125,0.0004613350579658999,resolved_abel
21.902780720551903,0.00043963335291910007,resolved_abel
22.281320727620685,0.000418930706766,resolved_abel
22.666402942219175,0.0003991829173875,resolved_abel
23.058140431601995,0.00038034761491330003,resolved_abel
23.45664821713543,0.00036238419298070004,resolved_abel
23.862043308069822,0.00034525374412329993,resolved_abel
24.27444473589568,0.0003289189947362,resolved_abel
24.69397358929348,0.00031334424424680005,resolved_abel
25.120753049687583,0.0002984953046504,resolved_abel
25.55490842741453,0.0002843394401894,resolved_abel
25.996567198516523,0.00027084531678039995,resolved_abel
26.445859042170728,0.00025798294157010007,resolved_abel
26.902915878765445,0.0002457236132177001,resolved_abel
27.36787190863442,0.0002340398703854,resolved_abel
27.840863651460527,0.00022290544327240004,resolved_abel
28.322029986360462,0.00021229520420099998,resolved_abel
28.81151219266221,0.0002021851238002,resolved_abel
29.30945399138728,0.0001925522256422,resolved_abel
29.816001587449872,0.00018337454417740004,resolved_abel
30.33130371258531,0.00017463108085980002,resolved_abel
30.855511669020444,0.00016630176962730003,resolved_abel
31.38877937389876,0.0001583674325854,resolved_abel
31.93126340447333,0.00015080975009290002,resolved_abel
32.48312304408076,0.0001436112157447,resolved_abel
33.04452032890975,0.0001367551110777,resolved_abel
33.61562009557783,0.00013022546833189996,resolved_abel
34.19659002953062,0.00012400703897450004,resolved_abel
34.787600714277154,0.00011808526454770002,resolved_abel
35.388825681476504,0.0001124462460496,resolved_abel
36.00044146188981,0.00010707671639340004,resolved_abel
36.62262763721301,0.00010196401335650002,resolved_abel
37.25556689280533,9.709605328394543e-05,resolved_abel
37.89944507132907,9.246130674541173e-05,resolved_abel
38.55445122731647,8.804877402981834e-05,resolved_abel
39.2207776826796,8.384796250887943e-05,resolved_abel
39.89862008317962,7.984886463315529e-05,resolved_abel
40.58817745587202,7.604193683824709e-05,resolved_abel
41.289652267544575,7.241807959167385e-05,resolved_abel
42.00325048416545,6.896861794697296e-05,resolved_abel
42.72918163135848,6.568528333786335e-05,resolved_abel
43.46765885592387,6.25601962682058e-05,resolved_abel
44.21889898842199,5.958584959479247e-05,resolved_abel
44.98312260683884,5.675509327218613e-05,resolved_abel
45.760554101351815,5.406110885538625e-05,resolved_abel
